word	group_known
buscar	True
simple	True
podido	False
imposible	True
marzo	False
ido	False
conocido	False
septiembre	True
rostro	False
anteriores	False
curso	True
destino	True
nacionales	False
nación	False
motivo	False
piel	True
departamento	False
grave	True
francés	True
condición	True
asuntos	False
preguntó	False
trabajos	False
tercer	False
terreno	False
obtener	True
club	True
responsabilidad	True
hospital	False
ejecutivo	False
comité	False
capítulo	True
noviembre	False
palacio	True
escrito	True
daba	False
doña	False
digo	False
movimientos	True
término	True
máximo	True
propiedad	True
lengua	True
niveles	True
industrial	True
organismo	True
doble	True
ocurre	False
proyectos	False
distancia	True
contacto	False
ejercicio	False
peligro	False
calles	True
oportunidad	False
leyes	True
novela	True
significa	False
ciudades	False
funciones	False
animales	False
presión	True
altura	False
gusta	False
selección	True
gusto	False
teoría	True
isla	True
espíritu	False
lunes	True
pensamiento	True
alma	False
imágenes	False
aplicación	True
verano	True
esperar	False
paciente	True
agosto	True
lograr	True
dejado	False
guardia	True
exposición	True
lugares	True
hotel	True
par	True
crear	True
lista	True
factores	True
sistemas	True
pueblos	False
tratado	False
ciudadanos	True
declaraciones	False
sitio	False
realmente	False
pies	False
dirigentes	False
demanda	True
directamente	False
maestro	False
viernes	False
clara	False
confianza	True
brazos	False
funcionarios	False
sale	False
llamada	True
marido	False
frecuencia	True
moral	True
pequeños	False
diputados	False
totalmente	False
visión	True
intervención	False
normal	True
pobre	True
supone	False
municipal	True
finales	True
kilómetros	False
jugadores	True
objetivos	True
perder	True
esposa	False
fuente	True
enorme	True
discurso	True
pena	False
judicial	True
acceso	True
necesidades	True
protección	True
procesos	False
circunstancias	True
entender	True
conflicto	True
pesos	False
presidencia	False
febrero	True
oficiales	False
páginas	False
representantes	False
temporada	False
públicas	False
pacientes	True
flores	False
evolución	True
técnico	False
pan	True
mala	False
salió	False
red	False
fundamental	False
superficie	True
escena	True
golpe	True
profesionales	False
alcalde	False
teléfono	True
café	True
propósito	True
candidato	True
gesto	True
líneas	False
gestión	True
contar	True
venta	True
ofrece	False
física	False
abajo	True
coche	True
diferencias	False
inversión	False
diálogo	False
calor	True
mamá	False
tarea	True
clases	False
constituye	False
personajes	True
casas	False
territorio	True
responsable	True
llevó	False
documento	False
cambiar	True
europeo	False
tono	False
internacionales	False
aguas	False
europea	False
pintura	True
intención	False
establecer	True
alcanzar	True
públicos	False
respeto	False
frío	True
influencia	True
pasos	False
literatura	False
fenómeno	False
nombres	False
asamblea	False
autores	False
ayuntamiento	False
comercial	True
dando	False
ritmo	True
pruebas	False
fines	False
estudiantes	False
necesita	False
audiencia	True
locales	False
técnicas	False
crítica	False
señala	False
conducta	False
ganar	True
afirma	False
actualidad	True
familiar	True
normas	True
triunfo	True
cumplir	False
empezó	False
leche	False
sábado	True
blanca	True
cabe	False
representación	False
labor	False
equipos	False
refiere	False
sensación	False
tradición	True
jugar	False
muertos	False
compañeros	True
sujeto	True
periódico	True
parecer	False
mantiene	False
competencia	False
profesor	True
alimentos	False
consecuencias	True
declaración	True
objetos	False
vecinos	True
pagar	False
mensaje	True
debate	True
iban	False
comer	False
referencia	False
quieren	False
hacerse	False
vi	False
declaró	False
pidió	False
definitiva	False
edificio	True
jornada	False
dicha	False
fondos	False
médicos	False
dificultades	True
simplemente	False
actos	True
aceite	True
vive	False
fig	False
plano	True
plantas	False
justo	True
posibles	False
representa	False
noticia	True
franco	False
prácticamente	False
versión	False
evidente	False
actuación	True
quedado	False
inmediato	False
miembro	True
tratar	False
suele	False
recién	False
niña	False
caer	False
ámbito	False
habitantes	True
llevaba	False
materiales	True
ausencia	True
fiesta	True
colegio	False
naciones	False
instante	True
brazo	True
áreas	False
corresponde	False
económicos	True
situaciones	False
escribir	False
llegada	True
ven	False
recibió	False
madera	True
federal	False
pleno	False
haga	False
ministros	True
pérdida	True
nota	True
museo	True
fase	False
provincia	True
velocidad	True
veía	False
institución	False
puertas	True
agentes	False
dispuesto	False
recibir	False
tamaño	False
tierras	False
transporte	False
próxima	True
decidió	False
habitación	True
tío	False
revista	True
explica	False
comunidades	False
autoridad	True
socialistas	True
década	True
personaje	True
escenario	False
corriente	True
mínimo	True
independencia	False
abierto	True
histórico	False
viento	True
escritor	True
presupuesto	True
convertido	True
organizaciones	False
tendencia	False
votos	False
secreto	True
acaba	False
anunció	False
produjo	False
operaciones	True
probablemente	False
familiares	True
alumnos	False
pelo	False
periodistas	False
conoce	False
esperanza	True
martes	False
vieja	False
antiguo	True
quiso	False
familias	False
posteriormente	False
reciente	True
división	True
cocina	True
pretende	False
entrevista	True
siguen	False
igualmente	False
piernas	True
reina	False
planta	True
identidad	True
aparte	False
completo	False
comienza	True
hacienda	False
comida	True
rato	False
alemán	True
presentó	False
naturales	False
verde	True
error	True
especies	False
barrio	True
piso	False
volumen	True
hojas	True
piensa	False
recordar	True
comportamiento	False
disposición	True
estrategia	True
necesaria	False
funcionamiento	False
compromiso	False
juegos	False
reacción	True
económicas	False
aparición	False
ingresos	True
abogado	True
oficina	False
consiste	False
parecen	False
cuidado	True
sentía	False
colores	False
soldados	True
recibido	True
elección	True
cárcel	False
pago	True
pequeñas	False
decisiones	False
piedra	True
incremento	True
liga	False
entra	False
distribución	True
suma	True
edición	True
trataba	False
procedimiento	True
iniciativa	False
logró	False
darle	False
poeta	True
cadena	False
sede	True
plata	True
jueves	False
utilizar	False
portavoz	False
similar	True
querido	False
ventana	True
quieres	False
deuda	False
regional	True
animal	True
canal	True
norteamericano	False
continuación	False
medicina	True
inglés	False
venido	False
privada	False
personalidad	True
federación	True
bienes	False
altos	False
parque	True
ataque	False
fe	False
abierta	True
preciso	False
tradicional	False
investigaciones	False
regiones	True
entidad	True
directa	False
enfermedades	True
firma	True
siglos	False
hermanos	True
seres	False
responsables	False
filosofía	True
sirve	False
temperatura	True
presentar	True
ropa	False
elemento	True
sombra	False
alianza	True
decidido	False
carga	True
extranjeros	False
santo	False
luna	False
causas	True
empresarios	False
figuras	False
permanente	False
método	True
huelga	False
marca	True
leer	False
oferta	True
margen	True
presentación	False
azul	True
noticias	True
acaso	False
acuerdos	False
búsqueda	False
tomó	False
constitucional	False
concepción	False
gobernador	True
aparecen	False
juntos	False
cuello	False
puestos	True
pobres	False
constante	True
bancos	True
resolver	True
quedan	False
comienzo	True
labios	True
contrato	True
hermana	True
abrir	False
logrado	True
matrimonio	True
frase	False
llegaron	False
hará	False
importa	False
morir	True
sorpresa	True
documentos	True
caja	False
gastos	True
generalmente	False
extremo	True
caída	True
pareja	False
bolsa	False
encontraba	False
masa	True
previsto	True
titular	False
clave	True
dormir	False
reducción	False
culpa	True
producido	False
menores	True
preocupación	True
terminar	True
miércoles	False
considerar	False
esfuerzos	False
preguntas	True
espectáculo	False
colaboración	True
mente	True
crédito	False
original	True
bases	True
feliz	True
democrática	False
hablando	False
negocio	True
llevado	False
oído	True
diputado	False
decreto	True
europeos	True
tecnología	True
plena	False
cartas	False
películas	False
detalles	False
sentir	False
sacar	True
dirigente	True
veo	False
graves	False
únicamente	False
vas	False
entrega	True
miró	False
corto	False
artista	True
vuelto	False
límites	True
impresión	False
negociaciones	False
caballo	False
planes	False
juventud	False
piezas	False
seguía	False
carretera	True
noches	False
negocios	False
mejorar	True
exteriores	False
inmediatamente	False
encontró	False
correspondiente	False
producir	False
técnicos	False
género	True
voto	False
serio	False
privado	True
actuales	False
equilibrio	True
indica	False
beneficios	True
artistas	False
llamar	False
salón	True
periodista	True
aceptar	False
ocurrido	False
perfectamente	False
integración	True
realiza	False
ocurrió	False
pienso	False
cifra	False
siento	False
misión	False
recuperación	True
explicar	False
respondió	True
vivo	True
unidades	False
conversación	True
cuerpos	False
generación	True
incluye	False
sonrisa	True
espalda	False
rojo	True
criterios	False
claramente	False
individuo	False
china	False
negra	True
cuentas	False
asegura	False
patria	False
corrupción	False
belleza	False
prisión	False
interna	False
pareció	False
pecho	False
habitual	False
papá	False
antigua	False
actor	True
comunista	False
víctimas	False
legal	True
segundos	False
establece	False
duro	True
tráfico	False
pacto	False
comprender	True
extranjero	False
requiere	True
dedos	True
azúcar	False
depende	False
fuertes	False
agencia	False
temor	False
interesante	True
campos	False
absoluta	False
físico	False
venía	False
realización	True
creer	False
gobiernos	False
jugador	True
especiales	False
organismos	True
resistencia	True
coronel	False
concentración	True
reconocimiento	True
negociación	False
aparato	False
universal	True
voces	True
perspectiva	True
pedir	True
recuerda	False
rápido	True
motivos	True
diciendo	False
alegría	False
lleno	False
murió	False
independiente	True
factor	False
sexual	True
sonido	True
estudiar	True
posiciones	False
espacios	False
histórica	False
mercados	False
cuadros	True
producen	False
poesía	False
musical	True
participar	False
vacío	True
lectura	True
seguramente	False
cuestiones	False
constituyen	False
banda	False
clima	True
inicial	False
democrático	True
inferior	True
dudas	False
publicidad	True
mirar	True
intelectual	False
vehículos	True
olvidar	False
actuar	True
alcance	False
partida	False
reconocer	False
papeles	False
capitán	False
sucede	True
latina	False
amplio	True
sexo	False
criterio	False
ganado	False
recurso	False
llevan	False
sesión	True
cooperación	True
laboral	False
compra	True
enseñanza	True
utilización	False
categoría	False
apertura	False
presentan	False
abrió	False
abre	False
solidaridad	True
amplia	True
francesa	False
numerosos	True
encontrado	False
empieza	True
lluvia	True
cifras	False
científico	False
ciencias	True
pide	False
directo	True
mostró	False
interpretación	True
forman	False
quedaba	False
formar	False
extraño	True
síntomas	True
punta	False
conseguido	False
determinado	False
liberación	False
sección	True
tensión	False
presentado	True
escala	False
conde	False
árboles	True
suelen	False
alcohol	True
culturales	False
hacían	False
seguido	True
posterior	True
llena	False
supo	False
empleados	False
ojo	True
dura	True
pasando	False
contexto	False
viejos	False
llamó	False
puesta	False
venir	False
inversiones	False
personales	False
presentes	False
instrumento	True
propuestas	True
máxima	False
populares	True
representante	True
células	False
hambre	True
artículos	True
científicos	False
elaboración	False
continuar	True
vicepresidente	True
esperaba	False
tía	False
significado	True
ventaja	False
quedar	False
resolución	False
pausa	False
basta	False
pensando	False
sindicatos	False
alternativa	True
amenaza	True
conversaciones	False
ruido	True
paro	False
jardín	False
código	False
convertirse	False
distinto	True
intensidad	False
madrugada	False
raíz	True
rápidamente	True
reales	False
pensó	False
métodos	True
servir	False
reducir	False
delito	True
completa	True
entró	False
batalla	True
sentencia	True
entorno	True
sociedades	False
negros	True
cita	False
instrumentos	True
semejante	False
españolas	False
vestido	True
turismo	True
construir	False
instalaciones	False
continúa	False
títulos	True
avión	True
comerciales	False
beneficio	True
norteamericana	False
mexicano	False
tasa	False
absoluto	False
candidatos	False
enfermo	False
dominio	True
excepción	False
órdenes	False
nuevamente	False
asesinato	True
pensaba	False
siguió	False
posee	False
completamente	False
escuchar	False
profunda	False
paredes	False
recientemente	False
manifestaciones	False
mirando	False
perdió	False
despacho	False
hablaba	False
ingreso	False
fórmula	False
empezar	False
inicio	True
múltiples	False
seguida	False
víctima	True
llegan	False
recordó	False
vehículo	False
sentimiento	False
mezcla	True
geografía	False
periodo	False
denuncia	True
moda	False
festival	True
vienen	False
espejo	False
pieza	False
expertos	False
convierte	False
comprar	False
drogas	True
príncipe	False
pared	True
dejando	False
registro	False
porcentaje	True
accidente	True
caliente	True
buscando	False
darse	False
ciclo	True
superiores	False
secretaría	False
capaces	True
nacido	True
argentino	False
muchacho	False
inició	False
di	False
lector	True
viva	False
postura	False
explicación	False
conviene	False
ganas	False
funcionario	True
profundo	True
críticas	True
honor	False
ideal	True
triste	False
placer	False
impuestos	True
sentimientos	True
altas	False
dientes	True
textos	False
acontecimientos	False
mecanismos	True
aumentar	True
composición	False
totalidad	False
foto	True
gas	False
comunes	False
tomado	False
agricultura	True
individuos	True
inteligencia	True
modelos	False
baño	True
considerado	False
opción	True
olor	False
índice	False
ganó	True
desarrollar	False
experiencias	True
cerebro	True
exige	False
horno	True
preparación	True
individual	False
moderna	False
habló	False
errores	False
estatal	False
haberse	False
depresión	True
armadas	False
policías	False
señalar	False
estructuras	False
entidades	False
italiano	True
consideran	False
esencial	False
firme	True
global	True
disco	False
supremo	False
absolutamente	False
cargos	False
fotografía	False
distinta	True
polvo	True
humor	False
pintor	True
conceptos	True
vasco	False
naturalmente	False
fracaso	False
recibe	True
complejo	True
acabar	False
abandonar	True
fundamentales	False
creciente	True
restos	True
conocida	False
terminó	False
minuto	False
excelente	True
regreso	True
página	False
discusión	True
déficit	False
ánimo	False
vale	False
reyes	False
numerosas	False
detenido	True
localidad	True
diseño	True
sintió	False
cumbre	False
sueños	True
impuesto	True
fundamentalmente	False
deporte	True
gloria	False
universo	True
convenio	True
pasión	True
jueces	True
luces	True
protesta	False
periódicos	False
estrellas	True
permiten	False
añade	False
definitivamente	False
conocimientos	False
concreto	False
elegido	True
recorrido	False
estación	False
compañero	True
lógica	False
comunicado	False
derrota	False
cierre	False
viven	False
definición	True
campesinos	False
límite	False
comprobar	False
parecido	False
dosis	True
esperando	False
exclusivamente	False
embajador	True
inflación	True
enemigo	False
interno	True
crimen	False
residencia	False
soledad	False
eficacia	False
respectivamente	False
paisaje	False
oír	False
tareas	True
costumbre	True
resultó	False
interesa	False
impacto	False
conocía	False
pasaba	False
estadounidense	False
religión	True
profesores	False
autonomía	False
exactamente	False
componentes	False
cayó	False
norteamericanos	False
asistencia	False
cambiado	True
probable	True
caminos	False
científica	True
duración	True
vías	False
manifestación	True
convirtió	False
malo	False
antiguos	False
obligado	False
enfermos	False
oscuro	True
pura	True
vaso	True
ofrecer	False
marcos	False
petróleo	True
reglas	False
invierno	True
máquina	False
reuniones	False
municipales	False
nacimiento	True
pedido	False
extensión	True
apareció	False
tesis	True
indios	False
vivienda	False
responde	False
pantalla	True
adecuada	True
paseo	False
determinar	False
utiliza	False
toro	False
presidencial	False
implica	False
acabó	False
salido	False
franceses	False
ejecución	False
puro	True
oye	False
consiguió	False
entiende	False
occidental	True
gasto	False
encontramos	False
imperio	True
superar	True
imaginación	True
estabilidad	True
rasgos	True
frontera	True
cubano	False
adecuado	True
gol	False
industriales	False
compañías	False
soluciones	True
catalán	True
marina	False
dificultad	True
trabajando	False
virtud	True
libres	False
observar	False
dirige	False
petición	True
potencia	True
correr	True
anual	False
signo	True
tren	False
órganos	True
propiedades	True
necesarios	False
responder	False
distrito	False
notable	False
clientes	False
mando	False
mecanismo	False
claridad	True
redacción	False
señal	True
actores	False
quiera	False
conclusión	False
ocupa	False
establecido	False
quedaron	False
creado	False
sentado	False
contiene	True
hierro	True
riqueza	True
detalle	True
positivo	False
auto	False
alcanza	False
senado	True
correspondientes	False
frecuente	True
promedio	True
pista	True
piedras	True
amistad	True
puente	True
hogar	False
daño	False
patio	False
otan	False
facultad	True
tropas	False
vuelo	False
demostrar	False
muchacha	False
reflexión	True
consideración	False
editorial	False
tradicionales	False
obligación	True
hipótesis	True
dejan	False
hecha	False
relato	True
llamaba	False
reconoce	False
similares	False
recuperar	True
costo	True
juzgado	False
eficaz	False
pensé	False
orquesta	True
permitió	False
descubrir	False
viviendas	False
gritos	False
poderes	True
ventas	False
fría	True
diagnóstico	True
realizada	False
utilizado	True
silla	True
publicado	True
rechazo	False
prácticas	False
corta	True
loco	False
debo	False
esquema	True
líderes	False
propone	False
desea	False
progreso	True
defender	False
borde	True
remedio	False
transformación	True
ayudar	False
cortes	False
mental	True
verse	False
fortuna	True
aeropuerto	True
escuelas	True
abuela	False
droga	True
levantó	False
exceso	True
disciplina	False
reformas	False
gana	False
delitos	False
difusión	True
hombros	False
elegir	False
tratando	False
planeta	True
mantenimiento	False
civiles	False
hice	False
afecta	True
pierde	False
dimensión	True
ponen	False
pobreza	True
establecimiento	False
prestigio	False
círculo	True
toros	True
transición	True
cumplimiento	False
crea	False
famoso	False
gentes	False
encargado	False
lentamente	False
avenida	False
satisfacción	True
matar	False
pase	False
aplicar	False
viajes	True
dictadura	False
acompañado	False
grados	False
obtuvo	False
colectivo	False
gracia	False
chica	False
indígenas	True
expresa	False
citado	True
cáncer	True
regresar	True
descenso	False
diarios	False
entusiasmo	True
respuestas	False
recuerdos	False
contestó	False
explotación	True
particulares	False
masas	False
manejo	True
sindicato	True
financiero	True
protagonista	False
conflictos	False
aprobación	True
pasan	False
dueño	True
armada	False
telefónica	False
formado	True
sabido	False
dedicado	False
presos	False
controlar	True
consciente	True
liberal	False
conveniente	False
nació	False
dejaba	False
centrales	False
mediados	False
agente	True
montaña	False
publicación	True
cerrar	False
seno	False
dirigido	False
investigadores	True
torneo	True
útil	False
playa	False
lógico	True
subir	True
iniciar	True
escribe	False
golpes	False
próximas	False
terminado	True
universidades	False
revolucionario	False
metro	True
tabla	True
atentado	False
llamadas	False
polémica	False
crítico	True
quisiera	False
particularmente	False
atmósfera	True
descubierto	False
avance	True
evidencia	True
estadio	True
cerrado	True
efectivamente	False
inmediata	False
circulación	True
detenidos	False
dolores	True
apartado	False
anda	False
reconoció	False
muestran	False
dulce	False
escribió	False
terrible	False
permitir	False
campeón	False
gustaría	False
manifiesto	False
asegurar	False
feria	True
trato	False
números	True
edificios	True
extraña	False
determinados	False
señores	False
taza	False
católica	True
fenómenos	False
dada	False
moderno	False
barco	False
ingredientes	True
vender	False
empresario	False
humanidad	True
fácilmente	False
actitudes	False
diga	False
décadas	False
infancia	True
comunicaciones	False
consulta	False
rumbo	False
eléctrica	True
bajar	True
ejemplos	False
blancos	False
legislación	True
llaman	False
ponerse	False
rápida	False
entero	True
rueda	True
mantuvo	False
contó	False
creen	False
campeonato	True
demostrado	False
sustancias	True
necesarias	False
levanta	False
letras	True
andar	True
termina	False
sierra	False
instalación	False
árbol	True
alimentación	True
esquina	False
mexicanos	False
expansión	True
mejora	False
vacaciones	True
alcanzado	False
clasificación	True
reloj	False
huevos	False
banca	False
ciudadano	True
alcanzó	False
raíces	False
deseos	False
impulso	False
comenzar	False
dispone	False
órgano	False
arena	True
opiniones	False
procedimientos	False
maestros	False
anteriormente	False
moneda	True
comandante	False
fiestas	False
viendo	False
creía	False
jefes	False
homenaje	False
cadáver	False
gravedad	True
cantidades	False
siguiendo	False
especialistas	False
informa	False
demuestra	False
advirtió	False
intelectuales	False
signos	True
largas	False
escándalo	False
bajas	False
sensibilidad	False
lágrimas	True
suficientes	False
estancia	True
profundidad	False
argumento	True
comenzaron	False
mostrar	True
tabaco	True
conocidos	False
concurso	True
pertenece	False
largos	False
angustia	False
analizar	True
inicia	True
observa	False
presupuestos	True
tercero	False
aprender	True
dirigida	False
terrorismo	False
llegaba	False
vemos	False
evaluación	True
felicidad	False
socios	False
diría	False
existentes	False
oscuridad	False
manifiesta	False
radical	False
elevado	True
ventajas	True
anuncio	False
arma	True
ceremonia	True
virus	False
colección	False
pude	False
afirmar	False
previamente	False
brillante	False
aparecer	False
comunistas	False
permiso	True
vivido	False
cena	False
dependencia	True
potencial	True
norma	True
ampliación	True
sufrido	False
combate	False
situado	True
cuesta	False
caballos	True
recientes	False
mantienen	False
teniente	False
traje	False
actuaciones	False
impedir	True
proporción	True
corona	True
clásico	False
motor	True
parecían	False
dignidad	False
contenidos	False
dé	False
biblioteca	True
argumentos	True
negativa	False
humo	True
senador	True
corrientes	False
deportivo	True
galería	False
suave	True
colonia	True
concierto	False
rival	False
activa	False
preparado	True
negó	False
escasa	False
continuidad	False
ópera	False
espero	False
toneladas	False
iguales	False
historias	False
decirle	False
definir	True
comisiones	False
aventura	False
comprensión	True
convocatoria	False
artes	False
dedo	False
profesión	True
plantea	False
determinada	False
miraba	False
difíciles	False
provincial	True
canciones	False
oportunidades	False
solar	True
coalición	True
descanso	True
hablado	False
representan	False
promoción	False
reducido	False
aprendizaje	True
cultivo	True
continente	True
chico	False
fechas	False
cubrir	False
síntesis	False
hiciera	False
débil	True
urbano	True
infantil	True
tomando	False
provincias	True
cuentan	False
arquitectura	True
mínima	False
integrantes	False
estrella	False
orientación	False
meta	False
destrucción	True
enemigos	False
pendiente	False
electorales	False
primavera	True
automóvil	True
confusión	True
productores	True
vidas	False
tocar	False
ricos	False
financiación	False
panorama	True
ofreció	False
proteínas	True
permitido	True
abuelo	False
británico	True
relativamente	False
vital	False
sufrir	False
dispuestos	False
celebración	True
eje	False
frecuentes	False
nervioso	False
haría	False
capa	True
atender	False
vivía	False
legales	False
determinadas	False
anoche	False
disminución	False
existir	False
abogados	False
afuera	False
curiosidad	True
variedad	False
mediodía	False
obreros	False
contactos	False
dirigió	False
nariz	False
previa	False
ernesto	False
embajada	False
patrimonio	False
necesitan	False
dejaron	False
afectados	True
reservas	True
créditos	False
sacó	False
romper	False
emoción	False
jurídica	False
risa	False
letra	True
informes	False
oficinas	False
pérdidas	False
vueltas	False
desaparición	False
bandera	True
consejero	False
jurídico	False
formal	True
llamados	False
gira	False
castellano	False
conforme	False
comentarios	False
mexicana	False
acusado	False
notas	False
heridos	False
aumenta	False
utilizan	False
externa	False
reserva	False
responsabilidades	False
pensado	False
núcleo	False
programación	True
sencillo	True
riesgos	True
observación	True
religiosa	False
colectiva	False
cae	False
facilidad	False
amiga	False
frases	False
regular	True
logra	False
dioses	False
símbolo	False
destaca	False
característica	True
mensajes	False
quedarse	False
mandato	True
vivos	True
suficientemente	False
ilusión	True
consenso	False
necesariamente	False
malos	False
cura	False
acababa	False
intentó	False
dimensiones	True
asumir	False
circunstancia	False
fama	False
inútil	False
emperador	True
desaparecido	False
tiro	False
canción	True
venga	False
verdes	False
harina	False
básicos	False
testigos	False
sombras	False
fruto	True
bar	False
espectadores	False
igualdad	False
costumbres	True
relacionados	True
sabor	False
oeste	False
llevaron	False
precisa	True
posesión	True
delegación	False
tasas	False
sostiene	False
ofrecen	False
privadas	False
huesos	True
decidir	False
plato	True
permita	False
setenta	True
ponía	False
hoja	False
convencido	False
reglamento	False
ves	False
vigor	False
financieros	False
aviones	True
insistió	False
lujo	False
policial	False
segura	True
columna	True
ataques	False
