word	group_known
dirigir	True
actuar	True
puerto	True
deseo	True
sala	True
noticia	True
perdido	False
riesgo	False
plazo	True
derecha	False
asegurar	False
representante	True
momento	True
amplio	False
sacar	True
industrial	True
propiedad	True
funcionario	True
vino	True
claro	True
fácil	True
rojo	True
levantar	False
hija	True
escuchar	True
profundo	True
observar	True
inversión	True
leer	False
desarrollar	False
señora	False
norte	False
candidato	True
salida	False
sufrir	True
frío	True
tiempo	True
pleno	False
ejecutivo	False
participación	True
visita	True
página	True
juicio	False
finalmente	True
marcha	True
comercial	False
fundamental	True
municipal	False
armado	False
alemán	True
mitad	False
voto	False
sur	True
significar	False
grande	True
periodista	True
participar	True
responsabilidad	False
curso	True
aumento	True
dicho	False
crítica	False
miedo	True
terreno	False
oportunidad	False
contacto	True
existir	False
tarea	True
simple	False
comercio	True
pagar	False
valor	True
mayo	True
maestro	True
financiero	False
acerca	True
anunciar	True
memoria	True
conflicto	False
análisis	True
venta	True
presión	False
democracia	True
vecino	True
periódico	True
corazón	True
compañero	True
pretender	False
mayor	True
inmediato	False
golpe	True
mexicano	True
diferenciar	True
cama	True
profesor	True
carne	True
ocupar	False
completo	False
isla	True
negocio	True
estudiar	True
oposición	True
pese	False
declarar	False
aceptar	False
secreto	False
teoría	True
suceder	False
sujeto	True
favor	False
extremo	True
hospital	True
enero	True
artista	True
destacar	True
conciencia	False
atrás	True
rostro	False
dificultad	True
fenómeno	True
circunstancia	True
demanda	True
victoria	True
pensamiento	True
novela	True
estilo	False
lengua	True
diciembre	True
fuego	False
ingreso	True
preciso	False
provocar	False
mejor	True
creación	True
altura	True
adecuado	True
ejercicio	False
lista	True
concreto	False
previsto	False
negociación	True
error	True
indicar	False
suerte	False
club	True
método	False
enorme	False
corto	False
capítulo	True
demostrar	True
guardia	True
revolución	True
norma	True
cielo	False
voluntad	True
corresponder	False
sitio	True
edificio	True
departamento	False
traer	True
seguido	False
coche	False
herido	True
cifra	True
criterio	True
plano	True
entidad	True
normal	False
gesto	True
distancia	True
asimismo	False
aplicación	True
tocar	True
serio	True
permanecer	False
primero	False
junio	True
agente	True
tratado	False
pena	False
próximo	True
octubre	True
fiesta	False
judicial	True
inglés	True
fútbol	True
conversación	True
flor	True
actuación	True
beneficio	True
escena	True
década	False
mensaje	True
intención	True
destino	True
red	True
pieza	False
hotel	True
extraño	True
piedra	True
exposición	True
mover	True
peligro	True
comprender	False
similar	False
discurso	False
absoluto	False
religioso	True
violencia	False
presupuesto	False
víctima	True
provincia	True
moral	True
tradicional	True
corriente	True
andar	True
exigir	True
intervención	False
pérdida	True
general	False
territorio	True
nota	True
individuo	True
jamás	False
gasto	True
impuesto	True
alimento	True
doble	False
gusto	False
pintura	True
reciente	True
límite	True
definitivo	False
vehículo	False
poseer	True
oscuro	True
competencia	False
resolver	True
consumo	True
alma	True
instrumento	True
siguiente	True
positivo	False
básico	False
rápido	False
procedimiento	True
escritor	True
reunir	False
estudiante	True
vivo	False
par	False
detalle	False
propósito	True
instituto	True
revista	True
empresario	False
disponer	False
subir	True
masa	False
dirigido	False
correspondiente	False
abogado	True
verde	True
lenguaje	False
numeroso	False
oficina	True
tendencia	True
gestión	True
oro	True
presentado	True
hoja	False
versión	True
abril	True
moderno	True
complejo	False
pared	True
producido	False
referencia	True
influencia	True
sostener	False
actor	True
imposible	False
realizado	False
labor	False
marzo	True
disposición	False
reacción	True
jornada	False
sentimiento	True
cubano	False
septiembre	True
anterior	True
intentar	True
kilómetro	True
italiano	True
puro	False
ataque	True
superficie	False
alcalde	True
piel	True
visión	False
sombra	False
temporada	False
cerrado	True
celebrar	False
pierna	True
representación	True
trabajo	True
conducta	True
niña	True
teléfono	True
vacío	True
trabajar	False
depender	False
frase	True
tradición	True
oír	False
ventana	True
chino	True
caballo	True
sensación	False
compromiso	True
comité	True
transporte	True
noviembre	True
conducir	True
proponer	True
palacio	True
crédito	False
enfermo	True
contrato	True
advertir	False
habitación	True
temperatura	True
viento	True
doña	False
manifestación	True
rico	True
esperanza	True
cadena	False
justo	False
utilizado	False
regional	True
fase	True
negativo	False
específico	False
canal	True
colegio	True
instante	False
matar	True
ritmo	False
comunista	True
tono	True
surgir	False
colectivo	False
barrio	True
soldado	True
ámbito	False
pago	False
nacer	True
debate	True
citado	True
ley	True
delito	True
jurídico	False
diálogo	True
comienzo	True
intelectual	False
dedo	False
ayuntamiento	True
negar	False
sindicato	True
selección	True
urbano	True
relacionado	False
espíritu	True
legal	True
lunes	True
empleado	True
verano	True
árbol	True
mecanismo	False
agosto	True
azul	True
alumno	True
cerrar	True
entrevista	True
poeta	True
lugar	False
droga	False
contener	False
triunfo	False
vender	True
impedir	False
raíz	False
realmente	False
afectado	True
afectar	False
sábado	True
activo	False
considerado	False
ventaja	True
instalación	True
catalán	True
estrategia	True
directamente	False
vestido	True
apoyar	True
viernes	True
comida	True
confianza	True
personalidad	True
iniciativa	False
marido	True
caber	False
caja	True
frecuencia	True
espalda	False
totalmente	False
establecido	False
descubrir	False
clásico	False
piso	True
final	False
marca	True
evidente	True
escenario	True
unir	False
esposa	False
entero	True
generación	False
volumen	True
acceso	True
previo	False
detener	True
dormir	False
protección	True
comer	True
echar	False
deber	True
detenido	False
vivienda	True
franco	False
dedicado	True
pertenecer	False
presidencia	False
febrero	True
firma	True
lógico	False
junto	False
pareja	True
carretera	True
museo	True
federal	False
evolución	True
vasco	True
superar	False
pan	True
pelo	True
crecer	False
deuda	True
toro	True
sentar	True
defender	False
tasa	True
reducir	False
constante	True
independiente	True
destinado	False
determinar	True
externo	False
avión	False
hermana	True
café	True
elevado	False
oferta	False
abajo	True
cercano	True
bajar	False
diferencia	True
tecnología	False
original	False
calor	True
mamá	False
perspectiva	True
casa	False
querido	False
sesión	True
clave	True
definir	True
sonido	True
abandonar	True
obligado	True
sexual	True
feliz	True
aplicar	True
aparato	True
consistir	False
ropa	True
posterior	False
oído	False
eléctrico	False
estrella	True
titular	False
habitual	True
rato	False
respeto	True
hallar	False
cárcel	True
famoso	False
parlamentario	True
literatura	True
comportamiento	False
edición	True
asamblea	True
musical	False
convertido	True
órgano	False
enemigo	True
inferior	True
amenaza	True
artístico	False
signo	True
cuidado	True
preparar	False
división	True
loco	False
bolsa	False
fin	False
colocar	True
muchacho	False
fotografía	True
audiencia	True
preocupación	True
opción	True
repetir	True
seco	False
actualidad	True
laboral	False
expresar	True
recoger	False
constitucional	True
acudir	False
requerir	False
leche	True
interesante	True
desear	True
individual	False
recibido	True
costumbre	True
añadir	False
regresar	True
parque	True
accidente	True
carga	True
informar	False
británico	True
lector	True
deportivo	False
decidido	False
categoría	True
banda	True
deporte	True
espectáculo	True
frecuente	False
explicación	True
dedicar	False
falso	True
importar	True
medicina	True
agencia	True
semejante	False
enfrentar	False
permanente	False
relativo	True
foto	False
simplemente	False
adquirir	False
aceite	True
situado	True
fig	False
género	True
inicial	False
cubierto	False
haber	False
margen	True
lluvia	False
posible	True
sorpresa	True
tensión	True
huelga	False
prácticamente	False
imponer	False
alianza	True
publicado	False
gobernador	True
manifestar	False
tomado	False
recién	False
fórmula	False
habitante	True
conclusión	False
ausencia	True
denuncia	True
concepción	False
daño	True
escaso	True
dimensión	False
gol	True
llevado	False
compra	True
grito	True
efectivo	False
concluir	True
frontera	True
madera	True
elegido	True
gritar	False
solicitar	False
velocidad	True
argumento	True
acontecimiento	False
contribuir	False
tamaño	True
pecho	False
jardín	True
tío	True
regla	True
estatal	True
temor	False
letra	True
construir	True
independencia	True
hombro	True
impresión	True
esencial	False
salón	True
célula	True
probablemente	False
revelar	False
mejorar	True
martes	True
obligación	True
supremo	True
enseñanza	True
formado	True
cliente	True
insistir	True
ruido	True
posteriormente	False
cocina	True
máquina	True
misión	False
interpretación	True
síntoma	True
igualmente	False
protagonista	True
acompañado	False
estación	True
montaña	False
reina	True
parecido	False
identidad	True
aparte	False
hacienda	True
encargado	True
experto	True
anual	False
significativo	True
enviar	True
auténtico	True
olvidar	False
contestar	False
partida	True
canción	True
acompañar	False
unido	False
revolucionario	True
disco	True
pacto	True
funcionamiento	True
pintor	True
comprobar	False
reserva	True
aparición	True
excepción	True
registro	True
sustancia	False
protesta	False
sección	True
ideal	True
existente	False
incremento	False
liga	False
costo	True
lectura	True
componente	True
católico	True
distribución	True
suma	True
aprender	False
avance	True
sede	True
plata	True
liberal	False
estadounidense	True
jueves	True
portavoz	False
crítico	False
concentración	False
publicar	True
bello	False
huevo	False
incluido	True
punta	False
situar	False
continuación	False
confirmar	True
dado	False
chico	True
gas	False
obrero	False
federación	False
bien	True
asistir	True
fe	False
romper	False
lanzar	False
índice	False
preparado	False
ser	False
interesar	True
filosofía	True
marino	False
colombiano	True
introducir	False
amar	False
luna	False
facultad	True
postura	True
asesinato	True
virtud	False
excelente	True
presentación	True
comprar	True
ayudar	True
discusión	True
significado	True
localidad	True
acaso	False
acuerdo	True
búsqueda	True
crimen	False
occidental	False
vaso	True
testigo	True
socio	True
cuello	True
espejo	False
resolución	True
meter	False
labio	False
guardar	False
indio	True
ciclo	True
logrado	False
cita	True
notable	False
matrimonio	True
cristiano	False
compuesto	True
código	False
generalmente	False
caída	False
barco	True
desarrollado	False
misterio	False
convenio	True
creado	False
faltar	False
porcentaje	True
controlar	True
intervenir	True
acercar	True
nacido	False
reducción	True
culpa	True
sentado	False
batalla	True
comentario	True
mental	False
miércoles	False
pregunta	True
espectador	True
colaboración	True
mente	True
sentencia	True
educativo	False
consideración	False
múltiple	False
coincidir	False
chileno	False
decreto	True
recuperar	True
pasión	True
dueño	True
obligar	True
establecimiento	True
únicamente	False
entrega	True
asumir	False
triste	False
vuelto	False
intenso	False
desconocido	False
hermoso	False
literario	False
funcionar	False
plan	False
juventud	False
caliente	False
campesino	True
pendiente	True
organizado	True
inicio	True
inmediatamente	False
círculo	False
paisaje	False
automóvil	False
rueda	False
femenino	True
publicación	False
firme	True
equilibrio	True
ruso	True
presidencial	False
aprovechar	False
sencillo	False
ocurrido	False
integración	True
perfectamente	False
útil	False
desaparecer	False
recuperación	True
ánimo	False
calificar	False
composición	True
perfecto	True
petición	True
hogar	True
sonrisa	False
chica	True
fruto	False
preso	True
mandar	False
claramente	True
vuelo	True
tabla	True
terrorista	True
horno	True
depresión	True
policial	False
cuenta	True
peligroso	True
patria	False
corrupción	True
belleza	True
prisión	True
especialista	False
cadáver	False
auto	True
autónomo	True
sindical	False
esquema	True
conservar	False
papá	False
rasgo	False
plato	True
segundo	True
admitir	False
relato	False
tráfico	False
transformación	True
ordenar	True
modificación	True
potencia	True
atentado	False
azúcar	True
reflexión	True
pista	False
agregar	True
interesado	True
realización	False
gobierno	True
muchacha	False
clínico	False
resistencia	True
coronel	True
reconocimiento	True
universal	False
playa	True
observación	False
investigador	True
despertar	False
moneda	True
concierto	True
alegría	True
religión	True
silla	True
ejemplar	False
poesía	True
salario	True
seguramente	False
caminar	True
generar	True
fijar	False
municipio	True
clima	True
mando	False
conseguir	True
publicidad	True
eficaz	False
nervioso	False
alcance	False
capitán	True
puente	True
brillante	True
latino	True
garantía	True
torre	True
sexo	False
ganado	False
cooperación	True
productor	True
radical	False
universitario	True
planeta	False
preferir	True
utilización	True
apertura	False
anuncio	True
solidaridad	True
sometido	False
mencionado	False
encontrado	False
consciente	True
americano	True
obtenido	False
tren	True
cultivo	True
atender	True
senador	True
dulce	False
conseguido	False
telefónico	False
acusación	True
emoción	True
liberación	False
capa	True
rama	True
acusado	False
lento	True
escala	False
disciplina	False
conde	False
renunciar	True
alcohol	True
cubrir	False
extraordinario	True
consulta	True
contexto	True
curioso	True
diplomático	False
juzgado	False
rival	True
exportación	True
exceso	True
raro	False
borde	False
avanzar	True
hambre	True
regular	True
retirar	True
elaboración	False
débil	True
costar	False
tranquilo	False
vicepresidente	True
tía	False
pausa	False
aventura	True
bastar	False
hueso	True
proceder	False
alternativo	False
columna	True
paro	False
intensidad	True
exigencia	False
madrugada	False
rápidamente	True
invitado	True
poema	True
símbolo	False
desnudo	True
entorno	False
registrar	True
incorporar	True
motor	True
tiro	False
proporción	False
amarillo	False
cristal	True
amistad	True
procedente	False
turismo	True
impulso	True
cantar	True
aclarar	False
meta	True
ajeno	False
editorial	True
viajar	False
dominio	False
presunto	False
ensayo	False
nuevamente	False
reducido	True
núcleo	False
coger	False
completamente	False
madrileño	True
propietario	True
recientemente	True
roca	True
dependencia	False
elegir	True
despacho	False
salvar	False
variedad	False
adoptar	True
tienda	True
conservador	True
organizar	False
dibujo	True
mezcla	True
periodo	True
geografía	False
entregar	True
moda	True
festival	False
colonia	True
taza	False
coste	False
príncipe	True
seno	False
apartado	False
rechazar	False
mejora	True
terrible	False
usuario	True
traje	True
ilusión	False
productivo	False
nuclear	False
secretaría	False
ácido	False
tejido	False
gubernamental	True
convenir	False
gana	False
honor	True
placer	True
continuo	False
infantil	True
griego	True
escalera	True
analizar	True
diente	False
consejero	True
variable	True
terminado	True
amiga	False
fiel	False
evidencia	True
instrucción	True
inmenso	False
favorable	False
totalidad	False
aprobado	True
anciano	True
agricultura	True
contemporáneo	False
lesión	True
emisión	True
inteligencia	True
baño	False
bandera	True
vital	False
apuntar	False
olor	False
cerebro	True
preparación	True
basado	False
abuelo	True
risa	True
botella	False
bomba	False
obispo	False
global	False
informativo	False
absolutamente	False
contemplar	False
instancia	True
polvo	False
humor	True
enfrentamiento	True
conformar	False
naturalmente	True
fracaso	True
ceremonia	True
soviético	True
creciente	False
efectuar	False
violento	False
caracterizar	True
fila	True
delegado	True
regreso	True
proteína	False
déficit	True
quitar	False
suave	False
valer	False
solar	False
reconocido	True
diseño	False
suceso	False
galería	True
cumbre	True
correcto	False
testimonio	False
potencial	False
provincial	False
merecer	True
planteamiento	False
fundamentalmente	False
gloria	True
compartir	True
universo	True
escanda	False
alteración	False
secundario	False
definitivamente	False
teórico	True
extender	True
concesión	False
prima	False
recorrido	False
bloque	True
ejercer	False
llorar	True
oreja	True
comunicado	True
derrota	True
colección	False
amante	True
cierre	True
lejano	False
combate	False
definición	True
escolar	False
retrato	False
ambiental	False
formal	True
dosis	True
exclusivamente	True
embajador	True
muro	True
idioma	True
rodilla	False
inflación	True
residencia	False
soledad	True
eficacia	True
respectivamente	False
garantizar	True
rural	True
impacto	False
peruano	False
tender	False
fábrica	False
facilidad	True
ocupado	False
denominado	False
exactamente	False
autonomía	True
comentar	True
nacionalista	False
agrícola	False
especializado	False
eje	False
celebrado	False
asistencia	True
líquido	False
probable	False
duración	True
defensor	True
petróleo	False
invierno	True
laboratorio	True
tecnológico	False
encuesta	True
venezolano	True
nacimiento	True
pedido	True
preocupar	False
nariz	False
kilo	True
inútil	False
extensión	False
bar	False
tesis	True
afirmación	True
desaparecido	False
pantalla	True
paseo	False
administrativo	False
facilitar	True
implicar	False
ideológico	False
atractivo	True
visitar	True
cálculo	True
ejecución	True
episodio	True
incidente	True
oy	False
químico	True
plantear	False
tirar	True
imperio	True
convencido	False
ruta	True
imaginación	True
estabilidad	True
castellano	True
adolescente	True
tarjeta	True
orgullo	False
músico	True
reflejar	False
sonreír	False
reflejo	True
fruta	True
emisora	True
limpio	False
visitante	True
condenado	True
abundante	True
distrito	True
claridad	True
estímulo	False
redacción	True
solicitud	True
canto	False
estético	True
empresarial	True
novedad	True
cura	True
beber	True
hierro	True
riqueza	True
grasa	False
sonar	True
senado	True
promedio	True
temporal	False
cometido	False
patio	True
otan	False
tropa	False
consumidor	True
nube	True
mencionar	False
integrado	False
académico	True
hipótesis	True
sólido	False
cruzar	True
árabe	True
músculo	True
orquesta	True
monte	False
diagnóstico	True
expectativa	False
rechazo	True
colega	False
pesado	False
ilegal	False
limitar	True
restaurante	True
respectivo	False
supuesto	True
romano	False
excesivo	True
institucional	True
sacerdote	True
retirado	True
distinguir	False
progreso	False
remedio	True
vegetal	True
piloto	True
fortuna	False
aeropuerto	True
abuela	False
marcado	True
camión	True
rendimiento	True
templo	True
adulto	True
republicano	False
subrayar	False
sanción	True
difusión	True
cucharada	True
mantenimiento	True
latinoamericano	False
estrecho	True
pobreza	True
bolsillo	True
prestigio	True
patrón	False
transición	True
uniforme	True
cumplimiento	False
cantante	False
gris	True
pensión	False
avenida	True
lentamente	True
satisfacción	False
medicamento	True
mentira	True
paquete	False
viaje	True
dictadura	True
comunitario	False
salto	False
vigente	True
indígena	True
cáncer	True
hilo	False
descenso	True
entusiasmo	True
ideología	True
recuerdo	False
iniciado	True
variación	False
explotación	False
manejo	True
judío	True
imaginar	True
asiento	False
aprobación	True
aprobar	False
acusar	False
luchar	False
representado	False
conveniente	False
mediado	False
candidatura	True
rumor	True
acordar	False
torneo	False
parcial	False
universidad	True
enseñar	True
polémica	False
particularmente	False
atmósfera	False
pasillo	False
descubierto	False
conductor	True
estadio	False
infección	True
efectivamente	False
circulación	True
separar	True
sospecha	False
aficionado	True
rincón	False
campeón	True
manifiesto	False
feria	True
exponer	False
trato	False
trastorno	True
taller	False
hábito	False
sanitario	True
ingrediente	True
humanidad	True
fácilmente	True
conceder	False
poderoso	True
infancia	True
sensible	True
obstáculo	True
rayo	True
pasado	True
rumbo	False
verso	False
ejemplo	True
decisivo	False
legislación	False
plástico	False
magistrado	False
limitación	False
campeonato	True
operar	True
tela	True
demostrado	False
justificar	False
pájaro	False
promesa	False
sierra	False
alimentación	False
esquina	True
expansión	False
exclusivo	True
vacaciones	True
alcanzado	False
clasificación	True
reloj	True
banca	True
concejal	True
ingeniero	True
corredor	False
arena	False
anteriormente	True
comandante	True
cotidiano	False
contradicción	False
homenaje	True
gravedad	True
limitado	True
importación	True
espectacular	False
mero	False
baja	False
litro	False
sensibilidad	True
lágrima	False
estancia	True
héroe	True
profundidad	False
emitir	False
anunciado	False
autonómico	False
disminuir	False
expediente	False
tabaco	True
renta	False
concurso	False
nave	True
angustia	True
directivo	False
restante	False
terrorismo	True
cigarrillo	False
trasladar	False
sacrificio	True
evaluación	True
felicidad	True
modalidad	False
oscuridad	False
aportación	False
culpable	True
describir	True
virus	True
caballero	True
incapaz	True
previamente	False
combinación	False
partidario	True
destacado	False
permiso	True
vivido	False
cena	True
raza	True
ampliación	True
noble	False
sufrido	False
fino	False
orilla	True
teniente	True
viajero	False
vencer	False
equivalente	False
corona	True
incendio	True
llave	False
dignidad	True
depósito	False
crónica	True
docente	True
fantasma	False
defecto	False
biblioteca	True
militante	True
humo	False
firmar	False
espacial	True
ancho	True
cartel	False
cuerda	True
cuota	True
fresco	False
precisar	False
ópera	False
continuidad	False
cualidad	False
pantalón	False
cuadrado	True
tonelada	True
igual	False
dama	True
gen	False
comprensión	True
metal	False
logro	True
convocatoria	True
profesión	True
regalo	True
plante	False
entrenamiento	True
requisito	True
gato	True
bebida	True
coalición	False
descanso	True
promoción	True
aprendizaje	True
identificar	False
continente	True
tarifa	True
síntesis	False
ligero	False
evento	True
arquitectura	True
visible	True
aislado	False
integrante	False
mineral	True
orientación	True
destrucción	True
bancario	True
primavera	True
confusión	True
huella	False
proporcionar	True
financiación	False
panorama	False
guerrillero	True
permitido	False
relativamente	False
disponible	True
celebración	True
ordenador	True
disparo	True
anoche	False
cabello	True
disminución	False
vinculado	False
separado	False
oculto	True
inquietud	False
afuerar	False
milagro	False
curiosidad	True
mediodía	False
arco	True
circuito	True
placa	True
creador	True
absurdo	False
ernesto	False
embajada	True
patrimonio	True
proteger	True
mérito	False
juvenil	False
fantasía	True
construido	False
carecer	False
onda	False
palma	False
adelantar	False
sueldo	True
centenar	False
compositor	True
desaparición	True
colaborador	True
gira	False
aéreo	False
sumar	False
precedente	True
maniobra	False
semilla	True
aceptado	False
investigar	True
cinta	True
temer	False
criminal	True
genético	False
pensado	False
programación	True
prever	False
estable	False
durar	False
definido	False
sorprender	False
integrar	True
inocente	True
dios	True
aliado	True
estructural	False
conexión	True
cobrar	False
mandato	True
mapa	True
creencia	True
oriental	True
verdadero	True
beso	True
suficientemente	False
consenso	True
necesariamente	False
eterno	True
fama	False
casado	False
emperador	True
mecánico	True
intérprete	True
curva	False
harina	True
aportar	False
igualdad	True
avanzado	True
varón	False
pecado	True
sabor	True
oeste	True
posesión	False
vídeo	True
pata	True
delegación	True
mito	True
bolívar	True
fundamento	True
israelí	True
lateral	True
copia	True
carro	True
setenta	True
agresión	True
leve	True
legislativo	False
reglamento	True
suizo	False
primario	True
vigor	False
lujo	False
corresponsal	True
asesino	True
percepción	True
león	True
fijo	False
ala	False
perro	True
rigor	True
recorrer	False
escultura	True
estadística	True
plaza	True
prestar	False
digno	False
ubicado	False
vigilancia	True
excepcional	True
sucedido	False
dominante	False
archivo	True
esencia	False
variado	False
rebelde	False
exacto	False
geográfico	False
bonito	False
eliminar	True
brasileño	True
guerrilla	True
interpretar	False
trámite	False
medir	True
adicional	True
marcar	False
tramo	False
horario	True
trozo	False
dormido	False
cortar	True
denunciar	True
caído	True
visual	False
dieta	True
firmado	False
comerciante	True
asesor	False
narcotráfico	False
asistente	True
xx	False
dinámica	True
arquitecto	True
apreciar	False
electrónico	True
siquiera	False
préstamo	True
turno	True
manejar	False
constituido	False
calma	False
intercambio	True
conservación	True
combustible	True
enviado	True
odio	False
olvidado	False
pescado	True
examen	True
gobernante	True
abuso	True
registrado	False
jugado	False
zapato	True
multitud	True
precisión	False
monetario	False
rodear	False
imprescindible	False
revisión	True
gota	False
artificial	False
baile	False
secuencia	False
aporte	False
derivado	True
entrenador	True
esfera	False
ángulo	False
verdaderamente	False
queja	False
complicado	True
estimar	False
ave	False
previsión	True
profundamente	True
danza	True
ética	True
ruptura	False
identificación	True
castigo	True
percibir	True
mortal	False
tel	False
sucesivo	False
separación	True
herramienta	True
perfil	True
recto	False
apariencia	True
respaldo	False
masculino	True
península	False
violación	False
pacífico	True
horizonte	False
bienestar	True
ciego	True
vitamina	True
párrafo	True
aparentemente	False
condena	False
lección	False
detención	True
camisa	True
tragedia	True
aspiración	False
japonés	True
transformar	True
alternativa	True
comparación	True
tve	False
rodeado	False
sustituir	False
masivo	False
favorecer	True
desgracia	False
privilegio	True
participante	True
voluntario	True
ciertamente	False
sano	False
contaminación	True
íntimo	False
terrestre	False
elevar	True
ligeramente	False
humedad	True
inconveniente	False
queso	True
grano	False
autobús	True
medalla	True
ola	False
tristeza	True
lado	False
delicado	False
