word	group_known
plano	True
entidad	True
normal	False
gesto	True
distancia	True
asimismo	False
aplicación	True
tocar	True
serio	False
permanecer	True
primero	False
junio	True
agente	True
tratado	True
pena	True
próximo	False
octubre	True
fiesta	True
judicial	False
inglés	True
fútbol	True
conversación	True
flor	False
actuación	False
beneficio	False
escena	True
década	False
mensaje	True
intención	True
destino	True
red	True
pieza	False
hotel	True
extraño	False
piedra	True
exposición	True
mover	True
peligro	True
comprender	True
similar	True
discurso	True
absoluto	False
religioso	True
violencia	True
presupuesto	True
víctima	False
provincia	True
moral	True
tradicional	False
corriente	True
andar	True
exigir	True
intervención	False
pérdida	False
general	True
territorio	True
nota	False
individuo	True
jamás	False
gasto	False
impuesto	True
alimento	False
doble	True
gusto	True
pintura	True
reciente	True
límite	True
definitivo	False
vehículo	True
poseer	True
oscuro	True
competencia	False
resolver	False
consumo	False
alma	True
instrumento	True
siguiente	False
positivo	False
básico	False
rápido	True
procedimiento	True
escritor	True
reunir	False
estudiante	True
vivo	False
par	False
detalle	True
propósito	True
instituto	True
revista	True
empresario	True
disponer	False
subir	True
masa	True
dirigido	False
correspondiente	False
abogado	True
verde	True
lenguaje	True
numeroso	False
oficina	True
tendencia	False
gestión	True
oro	True
presentado	False
hoja	True
versión	True
abril	True
moderno	False
complejo	True
pared	True
producido	False
referencia	False
influencia	True
sostener	True
actor	True
imposible	True
realizado	False
labor	True
marzo	True
disposición	False
reacción	True
jornada	False
sentimiento	False
cubano	True
septiembre	True
anterior	False
intentar	False
kilómetro	True
italiano	True
puro	True
ataque	True
superficie	False
alcalde	True
piel	True
visión	True
sombra	True
temporada	False
cerrado	True
celebrar	True
pierna	True
representación	True
trabajo	True
conducta	True
niña	True
teléfono	True
vacío	True
trabajar	False
depender	False
frase	True
tradición	True
oír	False
ventana	True
chino	True
caballo	True
sensación	True
compromiso	True
comité	False
transporte	True
noviembre	True
conducir	True
proponer	False
palacio	True
crédito	True
enfermo	False
contrato	False
advertir	False
habitación	True
temperatura	True
viento	True
doña	False
manifestación	True
rico	False
esperanza	True
cadena	True
justo	True
utilizado	False
regional	False
fase	False
negativo	False
específico	False
canal	True
colegio	True
instante	True
matar	False
ritmo	True
comunista	True
tono	True
surgir	False
colectivo	False
barrio	True
soldado	True
ámbito	True
pago	True
nacer	False
debate	True
citado	False
ley	True
delito	True
jurídico	False
diálogo	True
comienzo	True
intelectual	False
dedo	True
ayuntamiento	True
negar	True
sindicato	True
selección	True
urbano	False
relacionado	False
espíritu	True
legal	True
lunes	True
empleado	True
verano	True
árbol	True
mecanismo	True
agosto	True
azul	True
alumno	True
cerrar	True
entrevista	True
poeta	True
lugar	True
droga	False
contener	False
triunfo	False
vender	True
impedir	False
raíz	True
realmente	False
afectado	False
afectar	False
sábado	False
activo	True
considerado	False
ventaja	True
instalación	True
catalán	True
estrategia	True
directamente	False
vestido	True
apoyar	False
viernes	True
comida	True
confianza	True
personalidad	True
iniciativa	True
marido	True
caber	False
caja	True
frecuencia	False
espalda	True
totalmente	False
establecido	True
descubrir	False
clásico	False
piso	True
final	False
marca	True
evidente	True
escenario	True
unir	True
esposa	False
entero	True
generación	False
volumen	True
acceso	False
previo	False
detener	True
dormir	False
protección	True
comer	True
echar	False
deber	True
detenido	False
vivienda	False
franco	False
dedicado	True
pertenecer	False
presidencia	False
febrero	True
firma	False
lógico	False
junto	False
pareja	False
carretera	True
museo	True
federal	True
evolución	True
vasco	True
superar	True
pan	True
pelo	True
crecer	False
deuda	True
toro	True
sentar	False
defender	False
tasa	False
reducir	False
constante	True
independiente	True
destinado	False
determinar	True
externo	False
avión	True
hermana	True
café	True
elevado	False
oferta	True
abajo	False
cercano	False
bajar	False
diferencia	True
tecnología	True
original	True
calor	True
mamá	True
perspectiva	True
casa	True
querido	True
sesión	False
clave	False
definir	True
sonido	True
abandonar	True
obligado	False
sexual	False
feliz	False
aplicar	False
aparato	True
consistir	False
ropa	True
posterior	True
oído	True
eléctrico	True
estrella	True
titular	False
habitual	False
rato	False
respeto	True
hallar	False
cárcel	True
famoso	False
parlamentario	False
literatura	False
comportamiento	False
edición	True
asamblea	False
musical	False
convertido	True
órgano	True
enemigo	True
inferior	False
amenaza	True
artístico	False
signo	True
cuidado	True
preparar	True
división	True
loco	False
bolsa	False
fin	True
colocar	True
muchacho	False
fotografía	True
audiencia	True
preocupación	True
opción	False
repetir	False
seco	True
actualidad	True
laboral	True
expresar	True
recoger	True
constitucional	True
acudir	False
requerir	True
leche	True
interesante	True
desear	False
individual	True
recibido	False
costumbre	True
añadir	True
regresar	False
parque	True
accidente	True
carga	False
informar	True
británico	True
lector	True
deportivo	False
decidido	True
categoría	True
banda	True
deporte	True
espectáculo	False
frecuente	False
explicación	False
dedicar	True
falso	True
importar	False
medicina	True
agencia	False
semejante	False
enfrentar	True
permanente	False
relativo	False
foto	True
simplemente	False
adquirir	True
aceite	True
situado	True
fig	False
género	False
inicial	True
cubierto	False
haber	False
margen	False
lluvia	True
posible	False
sorpresa	True
tensión	False
huelga	True
prácticamente	False
imponer	False
alianza	False
publicado	False
gobernador	True
manifestar	False
tomado	False
recién	False
fórmula	True
habitante	False
conclusión	True
ausencia	True
denuncia	True
concepción	False
daño	True
escaso	False
dimensión	True
gol	True
llevado	False
compra	True
grito	True
efectivo	False
concluir	True
frontera	True
madera	True
elegido	False
gritar	True
solicitar	False
velocidad	True
argumento	True
acontecimiento	False
contribuir	True
tamaño	True
pecho	True
jardín	True
tío	False
regla	True
estatal	False
temor	False
letra	True
construir	True
independencia	True
hombro	False
impresión	False
esencial	True
salón	True
célula	True
probablemente	False
revelar	True
mejorar	True
martes	True
obligación	True
supremo	False
enseñanza	True
formado	False
cliente	True
insistir	True
ruido	True
posteriormente	False
cocina	True
máquina	True
misión	False
interpretación	True
síntoma	False
igualmente	False
protagonista	True
acompañado	False
estación	True
montaña	True
reina	True
parecido	False
identidad	True
aparte	False
hacienda	True
encargado	False
experto	True
anual	True
significativo	False
enviar	True
auténtico	True
olvidar	False
contestar	True
partida	False
canción	True
acompañar	False
unido	True
revolucionario	True
disco	True
pacto	False
funcionamiento	True
pintor	True
comprobar	True
reserva	True
aparición	False
excepción	True
registro	True
sustancia	True
protesta	True
sección	True
ideal	False
existente	False
incremento	True
liga	False
costo	True
lectura	True
componente	True
católico	True
distribución	True
suma	True
aprender	True
avance	True
sede	True
plata	True
liberal	True
estadounidense	False
jueves	True
portavoz	True
crítico	True
concentración	True
publicar	True
bello	True
huevo	True
incluido	False
punta	False
situar	False
continuación	True
confirmar	True
dado	True
chico	False
gas	True
obrero	True
federación	True
bien	False
asistir	True
fe	True
romper	True
lanzar	True
índice	True
preparado	True
ser	False
interesar	False
filosofía	True
marino	False
colombiano	True
introducir	False
amar	False
luna	True
facultad	False
postura	True
asesinato	False
virtud	False
excelente	False
presentación	True
comprar	True
ayudar	False
discusión	True
significado	True
localidad	True
acaso	False
acuerdo	True
búsqueda	True
crimen	True
occidental	True
vaso	True
testigo	False
socio	True
cuello	True
espejo	False
resolución	False
meter	False
labio	True
guardar	False
indio	True
ciclo	False
logrado	False
cita	False
notable	False
matrimonio	True
cristiano	True
compuesto	True
código	True
generalmente	True
caída	True
barco	True
desarrollado	False
misterio	True
convenio	True
creado	False
faltar	False
porcentaje	True
controlar	True
intervenir	False
acercar	False
nacido	False
reducción	True
culpa	True
sentado	False
batalla	True
comentario	True
mental	True
miércoles	True
pregunta	True
espectador	True
colaboración	True
mente	True
sentencia	False
educativo	True
consideración	False
múltiple	False
coincidir	True
chileno	False
decreto	True
recuperar	True
pasión	True
dueño	True
obligar	False
establecimiento	False
únicamente	False
entrega	True
asumir	True
triste	False
vuelto	False
intenso	False
desconocido	False
hermoso	False
literario	True
funcionar	False
plan	True
juventud	True
caliente	True
campesino	True
pendiente	False
organizado	True
inicio	True
inmediatamente	False
círculo	True
paisaje	True
automóvil	True
rueda	False
femenino	False
publicación	True
firme	False
equilibrio	True
ruso	True
presidencial	False
aprovechar	True
sencillo	False
ocurrido	False
integración	True
perfectamente	False
útil	True
desaparecer	True
recuperación	True
ánimo	True
calificar	True
composición	True
perfecto	True
petición	True
hogar	True
sonrisa	True
chica	False
fruto	True
preso	True
mandar	True
claramente	False
vuelo	True
tabla	False
terrorista	True
horno	False
depresión	True
policial	True
cuenta	True
peligroso	False
patria	False
corrupción	True
belleza	False
prisión	True
especialista	True
cadáver	False
auto	False
autónomo	True
sindical	True
esquema	True
conservar	True
papá	False
rasgo	False
plato	False
segundo	True
admitir	True
relato	True
tráfico	True
transformación	True
ordenar	True
modificación	False
potencia	True
atentado	True
azúcar	False
reflexión	True
pista	False
agregar	True
interesado	False
realización	False
gobierno	True
muchacha	False
clínico	True
resistencia	True
coronel	True
reconocimiento	False
universal	True
playa	True
observación	False
investigador	True
despertar	True
moneda	True
concierto	True
alegría	True
religión	True
silla	True
ejemplar	False
poesía	True
salario	True
seguramente	False
caminar	True
generar	True
fijar	False
municipio	True
clima	True
mando	False
conseguir	False
publicidad	True
eficaz	False
nervioso	True
alcance	True
capitán	True
puente	True
brillante	True
latino	False
garantía	False
torre	True
sexo	True
ganado	False
cooperación	True
productor	True
radical	False
universitario	True
planeta	True
preferir	False
utilización	False
apertura	True
anuncio	True
solidaridad	True
sometido	False
mencionado	False
encontrado	False
consciente	True
americano	True
obtenido	False
tren	True
cultivo	True
atender	True
senador	True
dulce	True
conseguido	False
telefónico	False
acusación	True
emoción	True
liberación	False
capa	False
rama	True
acusado	True
lento	True
escala	False
disciplina	False
conde	True
renunciar	True
alcohol	True
cubrir	False
extraordinario	False
consulta	False
contexto	True
curioso	True
diplomático	True
juzgado	False
rival	True
exportación	True
exceso	True
raro	False
borde	False
avanzar	False
hambre	True
regular	False
retirar	False
elaboración	True
débil	False
costar	False
tranquilo	True
vicepresidente	True
tía	False
pausa	True
aventura	True
bastar	False
hueso	True
proceder	False
alternativo	False
columna	True
paro	True
intensidad	True
exigencia	True
madrugada	True
rápidamente	False
invitado	True
poema	True
símbolo	True
desnudo	True
entorno	True
registrar	True
incorporar	True
motor	True
tiro	False
proporción	False
amarillo	True
cristal	True
amistad	True
procedente	False
turismo	True
impulso	True
cantar	True
aclarar	False
meta	True
ajeno	True
editorial	True
viajar	False
dominio	False
presunto	False
ensayo	True
nuevamente	False
reducido	True
núcleo	True
coger	False
completamente	False
madrileño	True
propietario	True
recientemente	False
roca	True
dependencia	True
elegir	False
despacho	False
salvar	False
variedad	True
adoptar	True
tienda	True
conservador	True
organizar	False
dibujo	True
mezcla	False
periodo	False
geografía	True
entregar	True
moda	True
festival	True
colonia	False
taza	True
coste	False
príncipe	True
seno	False
apartado	False
rechazar	True
mejora	True
terrible	True
usuario	True
traje	True
ilusión	True
productivo	True
nuclear	True
secretaría	True
ácido	True
tejido	False
gubernamental	False
convenir	False
gana	False
honor	True
placer	True
continuo	True
infantil	True
griego	True
escalera	True
analizar	True
diente	True
consejero	True
variable	False
terminado	True
amiga	True
fiel	False
evidencia	True
instrucción	True
inmenso	True
favorable	False
totalidad	True
aprobado	False
anciano	True
agricultura	True
contemporáneo	False
lesión	True
emisión	True
inteligencia	True
baño	True
bandera	True
vital	True
apuntar	False
olor	True
cerebro	True
preparación	True
basado	False
abuelo	False
risa	True
botella	True
bomba	False
obispo	True
global	True
informativo	False
absolutamente	False
contemplar	False
instancia	True
polvo	True
humor	True
enfrentamiento	True
conformar	True
naturalmente	False
fracaso	True
ceremonia	True
soviético	True
creciente	False
efectuar	False
violento	True
caracterizar	False
fila	True
delegado	True
regreso	False
proteína	True
déficit	False
quitar	False
suave	True
valer	False
solar	True
reconocido	False
diseño	True
suceso	True
galería	True
cumbre	False
correcto	False
testimonio	True
potencial	False
provincial	True
merecer	False
planteamiento	False
fundamentalmente	False
gloria	False
compartir	False
universo	True
escanda	False
alteración	False
secundario	True
definitivamente	False
teórico	True
extender	False
concesión	False
prima	False
recorrido	True
bloque	True
ejercer	False
llorar	True
oreja	False
comunicado	True
derrota	True
colección	True
amante	True
cierre	True
lejano	False
combate	False
definición	False
escolar	False
retrato	True
ambiental	True
formal	False
dosis	True
exclusivamente	False
embajador	True
muro	True
idioma	True
rodilla	False
inflación	True
residencia	True
soledad	True
eficacia	True
respectivamente	False
garantizar	False
rural	True
impacto	True
peruano	True
tender	True
fábrica	True
facilidad	True
ocupado	False
denominado	False
exactamente	False
autonomía	True
comentar	True
nacionalista	True
agrícola	True
especializado	False
eje	False
celebrado	False
asistencia	True
líquido	False
probable	False
duración	True
defensor	True
petróleo	True
invierno	True
laboratorio	True
tecnológico	False
encuesta	True
venezolano	True
nacimiento	True
pedido	True
preocupar	False
nariz	True
kilo	False
inútil	True
extensión	True
bar	True
tesis	False
afirmación	True
desaparecido	True
pantalla	True
paseo	True
administrativo	False
facilitar	False
implicar	True
ideológico	False
atractivo	False
visitar	True
cálculo	True
ejecución	False
episodio	True
incidente	False
oy	False
químico	True
plantear	False
tirar	False
imperio	True
convencido	True
ruta	True
imaginación	True
estabilidad	True
castellano	True
adolescente	True
tarjeta	False
orgullo	True
músico	True
reflejar	True
sonreír	False
reflejo	True
fruta	False
emisora	False
limpio	True
visitante	True
condenado	True
abundante	True
distrito	True
claridad	True
estímulo	False
redacción	True
solicitud	True
canto	True
estético	False
empresarial	True
novedad	True
cura	False
beber	False
hierro	True
riqueza	False
grasa	True
sonar	False
senado	False
promedio	True
temporal	True
cometido	False
patio	True
otan	False
tropa	False
consumidor	True
nube	True
mencionar	False
integrado	False
académico	True
hipótesis	True
sólido	False
cruzar	False
árabe	True
músculo	True
orquesta	True
monte	False
diagnóstico	True
expectativa	True
rechazo	True
colega	False
pesado	True
ilegal	True
limitar	True
restaurante	True
respectivo	False
supuesto	False
romano	True
excesivo	True
institucional	False
sacerdote	True
retirado	False
distinguir	True
progreso	True
remedio	True
vegetal	False
piloto	True
fortuna	True
aeropuerto	True
abuela	True
marcado	True
camión	True
rendimiento	False
templo	True
adulto	True
republicano	True
subrayar	False
sanción	True
difusión	True
cucharada	True
mantenimiento	True
latinoamericano	True
estrecho	False
pobreza	True
bolsillo	False
prestigio	False
patrón	False
transición	True
uniforme	True
cumplimiento	True
cantante	True
gris	True
pensión	False
avenida	True
lentamente	False
satisfacción	True
medicamento	True
mentira	True
paquete	False
viaje	True
dictadura	True
comunitario	False
salto	True
vigente	False
indígena	True
cáncer	True
hilo	True
descenso	False
entusiasmo	True
ideología	True
recuerdo	False
iniciado	False
variación	True
explotación	True
manejo	False
judío	False
imaginar	False
asiento	True
aprobación	True
aprobar	False
acusar	True
luchar	False
representado	False
conveniente	True
mediado	False
candidatura	True
rumor	True
acordar	False
torneo	True
parcial	False
universidad	True
enseñar	False
polémica	False
particularmente	False
atmósfera	False
pasillo	True
descubierto	True
conductor	True
estadio	True
infección	True
efectivamente	False
circulación	True
separar	True
sospecha	True
aficionado	True
rincón	False
campeón	True
manifiesto	True
feria	True
exponer	False
trato	False
trastorno	True
taller	True
hábito	False
sanitario	False
ingrediente	True
humanidad	True
fácilmente	False
conceder	True
poderoso	False
infancia	True
sensible	True
obstáculo	True
rayo	True
pasado	True
rumbo	False
verso	True
ejemplo	False
decisivo	True
legislación	False
plástico	True
magistrado	True
limitación	True
campeonato	True
operar	False
tela	True
demostrado	False
justificar	False
pájaro	True
promesa	True
sierra	False
alimentación	True
esquina	True
expansión	True
exclusivo	False
vacaciones	True
alcanzado	False
clasificación	False
reloj	True
banca	False
concejal	True
ingeniero	True
corredor	True
arena	True
anteriormente	False
comandante	True
cotidiano	False
contradicción	True
homenaje	True
gravedad	False
limitado	False
importación	True
espectacular	False
mero	False
baja	False
litro	True
sensibilidad	True
lágrima	True
estancia	True
héroe	True
profundidad	True
emitir	False
anunciado	False
autonómico	False
disminuir	False
expediente	False
tabaco	True
renta	False
concurso	True
nave	True
angustia	True
directivo	False
restante	True
terrorismo	True
cigarrillo	True
trasladar	True
sacrificio	False
evaluación	True
felicidad	True
modalidad	False
oscuridad	False
aportación	True
culpable	True
describir	True
virus	True
caballero	False
incapaz	True
previamente	False
combinación	True
partidario	True
destacado	False
permiso	True
vivido	False
cena	True
raza	True
ampliación	True
noble	True
sufrido	False
fino	False
orilla	True
teniente	True
viajero	True
vencer	False
equivalente	False
corona	True
incendio	True
llave	True
dignidad	True
depósito	True
crónica	False
docente	True
fantasma	False
defecto	True
biblioteca	True
militante	True
humo	True
firmar	False
espacial	False
ancho	False
cartel	False
cuerda	False
cuota	False
fresco	True
precisar	False
ópera	True
continuidad	True
cualidad	False
pantalón	True
cuadrado	True
tonelada	False
igual	False
dama	False
gen	False
comprensión	True
metal	False
logro	True
convocatoria	True
profesión	True
regalo	True
plante	False
entrenamiento	True
requisito	True
gato	True
bebida	False
coalición	True
descanso	True
promoción	True
aprendizaje	True
identificar	True
continente	True
tarifa	True
síntesis	False
ligero	False
evento	True
arquitectura	True
visible	True
aislado	False
integrante	False
mineral	True
orientación	True
destrucción	False
bancario	True
primavera	True
confusión	False
huella	True
proporcionar	False
financiación	True
panorama	True
guerrillero	True
permitido	False
relativamente	True
disponible	False
celebración	True
ordenador	True
disparo	False
anoche	False
cabello	True
disminución	False
vinculado	False
separado	False
oculto	True
inquietud	True
afuerar	False
milagro	True
curiosidad	False
mediodía	True
arco	True
circuito	False
placa	True
creador	True
absurdo	True
ernesto	False
embajada	True
patrimonio	False
proteger	True
mérito	False
juvenil	False
fantasía	True
construido	True
carecer	False
onda	True
palma	False
adelantar	False
sueldo	True
centenar	False
compositor	True
desaparición	True
colaborador	True
gira	False
aéreo	False
sumar	False
precedente	True
maniobra	False
semilla	True
aceptado	False
investigar	True
cinta	True
temer	False
criminal	True
genético	False
pensado	False
programación	True
prever	True
estable	True
durar	False
definido	False
sorprender	False
integrar	False
inocente	True
dios	False
aliado	False
estructural	False
conexión	True
cobrar	True
mandato	True
mapa	True
creencia	True
oriental	True
verdadero	True
beso	True
suficientemente	False
consenso	True
necesariamente	False
eterno	False
fama	True
casado	False
emperador	True
mecánico	True
intérprete	True
curva	True
harina	True
aportar	False
igualdad	True
avanzado	True
varón	True
pecado	True
sabor	True
oeste	True
posesión	False
vídeo	True
pata	True
delegación	True
mito	True
bolívar	False
fundamento	True
israelí	True
lateral	True
copia	False
carro	True
setenta	True
agresión	True
leve	False
legislativo	False
reglamento	False
suizo	True
primario	False
vigor	True
lujo	True
corresponsal	True
asesino	True
percepción	True
león	True
fijo	False
ala	True
perro	True
rigor	False
recorrer	False
escultura	True
estadística	True
plaza	True
prestar	False
digno	True
ubicado	False
vigilancia	True
excepcional	False
sucedido	False
dominante	True
archivo	True
esencia	True
variado	False
rebelde	True
exacto	False
geográfico	True
bonito	False
eliminar	True
brasileño	True
guerrilla	True
interpretar	True
trámite	True
medir	False
adicional	False
marcar	True
tramo	False
horario	True
trozo	True
dormido	False
cortar	True
denunciar	False
caído	False
visual	True
dieta	True
firmado	True
comerciante	True
asesor	False
narcotráfico	False
asistente	True
xx	False
dinámica	False
arquitecto	True
apreciar	True
electrónico	True
siquiera	False
préstamo	False
turno	True
manejar	True
constituido	False
calma	True
intercambio	True
conservación	True
combustible	True
enviado	False
odio	True
olvidado	True
pescado	True
examen	True
gobernante	False
abuso	True
registrado	True
jugado	False
zapato	True
multitud	True
precisión	False
monetario	False
rodear	False
imprescindible	False
revisión	True
gota	False
artificial	True
baile	True
secuencia	False
aporte	False
derivado	False
entrenador	True
esfera	True
ángulo	True
verdaderamente	False
queja	True
complicado	True
estimar	True
ave	False
previsión	True
profundamente	False
danza	True
ética	True
ruptura	False
identificación	True
castigo	True
percibir	True
mortal	True
tel	False
sucesivo	False
separación	False
herramienta	True
perfil	True
recto	False
apariencia	True
respaldo	False
masculino	False
península	True
violación	True
pacífico	False
horizonte	True
bienestar	True
ciego	False
vitamina	True
párrafo	True
aparentemente	False
condena	True
lección	True
detención	False
camisa	False
tragedia	True
aspiración	False
japonés	True
transformar	True
alternativa	False
comparación	True
tve	False
rodeado	True
sustituir	False
masivo	False
favorecer	False
desgracia	True
privilegio	True
participante	True
voluntario	True
ciertamente	False
sano	False
contaminación	True
íntimo	False
terrestre	False
elevar	True
ligeramente	False
humedad	True
inconveniente	False
queso	True
grano	False
autobús	False
medalla	True
ola	True
tristeza	True
lado	True
delicado	False
