word	group_known
dirigir	False
actuar	False
puerto	True
deseo	False
sala	False
noticia	False
perdido	False
riesgo	True
plazo	False
derecha	False
asegurar	False
representante	False
momento	True
amplio	True
sacar	False
industrial	False
propiedad	True
funcionario	True
vino	True
claro	False
fácil	True
rojo	False
levantar	True
hija	False
escuchar	True
profundo	True
observar	True
inversión	True
leer	False
desarrollar	False
señora	True
norte	True
candidato	False
salida	False
sufrir	False
frío	False
tiempo	True
pleno	False
ejecutivo	False
participación	True
visita	True
página	True
juicio	False
finalmente	True
marcha	False
comercial	False
fundamental	True
municipal	False
armado	False
alemán	True
mitad	False
voto	True
sur	False
significar	False
grande	True
periodista	True
participar	True
responsabilidad	True
curso	True
aumento	True
dicho	False
crítica	True
miedo	True
terreno	False
oportunidad	False
contacto	False
existir	False
tarea	True
simple	True
comercio	True
pagar	True
valor	False
mayo	True
maestro	True
financiero	False
acerca	False
anunciar	False
memoria	False
conflicto	True
análisis	False
venta	False
presión	True
democracia	True
vecino	False
periódico	False
corazón	True
compañero	True
pretender	False
mayor	True
inmediato	False
golpe	False
mexicano	False
diferenciar	False
cama	True
profesor	False
carne	True
ocupar	False
completo	False
isla	False
negocio	False
estudiar	False
oposición	False
pese	False
declarar	False
aceptar	False
secreto	True
teoría	False
suceder	False
sujeto	False
favor	False
extremo	False
hospital	True
enero	True
artista	True
destacar	False
conciencia	True
atrás	True
rostro	False
dificultad	False
fenómeno	False
circunstancia	True
demanda	False
victoria	True
pensamiento	True
novela	True
estilo	False
lengua	False
diciembre	True
fuego	False
ingreso	True
preciso	False
provocar	True
mejor	True
creación	False
altura	True
adecuado	False
ejercicio	True
lista	False
concreto	False
previsto	False
negociación	True
error	False
indicar	False
suerte	False
club	True
método	True
enorme	False
corto	False
capítulo	False
demostrar	False
guardia	True
revolución	False
norma	False
cielo	True
voluntad	False
corresponder	False
sitio	False
edificio	False
departamento	False
traer	False
seguido	False
coche	True
herido	True
cifra	False
criterio	False
plano	True
entidad	False
normal	False
gesto	False
distancia	True
asimismo	False
aplicación	False
tocar	True
serio	True
permanecer	False
primero	True
junio	True
agente	False
tratado	False
pena	False
próximo	True
octubre	False
fiesta	True
judicial	True
inglés	True
fútbol	True
conversación	True
flor	True
actuación	True
beneficio	False
escena	False
década	True
mensaje	False
intención	False
destino	False
red	False
pieza	False
hotel	True
extraño	True
piedra	False
exposición	False
mover	True
peligro	True
comprender	True
similar	False
discurso	True
absoluto	False
religioso	False
violencia	True
presupuesto	False
víctima	True
provincia	True
moral	True
tradicional	False
corriente	True
andar	False
exigir	False
intervención	True
pérdida	True
general	False
territorio	False
nota	False
individuo	False
jamás	False
gasto	False
impuesto	False
alimento	True
doble	False
gusto	True
pintura	False
reciente	False
límite	True
definitivo	False
vehículo	True
poseer	False
oscuro	True
competencia	True
resolver	False
consumo	True
alma	True
instrumento	False
siguiente	False
positivo	False
básico	False
rápido	False
procedimiento	True
escritor	True
reunir	True
estudiante	False
vivo	False
par	True
detalle	False
propósito	False
instituto	True
revista	False
empresario	True
disponer	False
subir	False
masa	False
dirigido	False
correspondiente	False
abogado	True
verde	True
lenguaje	False
numeroso	False
oficina	True
tendencia	True
gestión	True
oro	False
presentado	True
hoja	True
versión	False
abril	True
moderno	False
complejo	False
pared	True
producido	True
referencia	True
influencia	True
sostener	False
actor	True
imposible	True
realizado	False
labor	False
marzo	False
disposición	False
reacción	False
jornada	True
sentimiento	False
cubano	True
septiembre	True
anterior	True
intentar	True
kilómetro	True
italiano	True
puro	False
ataque	False
superficie	True
alcalde	True
piel	True
visión	True
sombra	True
temporada	False
cerrado	False
celebrar	False
pierna	True
representación	True
trabajo	False
conducta	False
niña	False
teléfono	True
vacío	False
trabajar	False
depender	False
frase	False
tradición	False
oír	False
ventana	True
chino	True
caballo	True
sensación	True
compromiso	False
comité	False
transporte	True
noviembre	True
conducir	False
proponer	False
palacio	True
crédito	True
enfermo	True
contrato	True
advertir	False
habitación	False
temperatura	True
viento	False
doña	False
manifestación	True
rico	False
esperanza	True
cadena	True
justo	True
utilizado	False
regional	False
fase	True
negativo	False
específico	False
canal	True
colegio	True
instante	False
matar	False
ritmo	True
comunista	True
tono	True
surgir	False
colectivo	True
barrio	True
soldado	False
ámbito	True
pago	True
nacer	False
debate	False
citado	False
ley	True
delito	True
jurídico	False
diálogo	False
comienzo	True
intelectual	False
dedo	False
ayuntamiento	True
negar	False
sindicato	False
selección	True
urbano	False
relacionado	True
espíritu	True
legal	False
lunes	True
empleado	True
verano	True
árbol	True
mecanismo	True
agosto	False
azul	True
alumno	False
cerrar	False
entrevista	True
poeta	True
lugar	True
droga	False
contener	False
triunfo	False
vender	False
impedir	False
raíz	False
realmente	False
afectado	False
afectar	True
sábado	True
activo	False
considerado	False
ventaja	False
instalación	True
catalán	True
estrategia	False
directamente	False
vestido	True
apoyar	False
viernes	True
comida	False
confianza	True
personalidad	False
iniciativa	False
marido	False
caber	False
caja	True
frecuencia	True
espalda	True
totalmente	False
establecido	False
descubrir	True
clásico	True
piso	False
final	False
marca	True
evidente	False
escenario	False
unir	True
esposa	False
entero	False
generación	False
volumen	True
acceso	False
previo	False
detener	False
dormir	True
protección	True
comer	False
echar	False
deber	True
detenido	False
vivienda	False
franco	False
dedicado	False
pertenecer	False
presidencia	False
febrero	True
firma	True
lógico	False
junto	False
pareja	True
carretera	False
museo	True
federal	True
evolución	True
vasco	True
superar	False
pan	False
pelo	True
crecer	False
deuda	False
toro	True
sentar	False
defender	False
tasa	True
reducir	False
constante	True
independiente	True
destinado	False
determinar	True
externo	False
avión	False
hermana	True
café	True
elevado	False
oferta	False
abajo	False
cercano	False
bajar	False
diferencia	False
tecnología	True
original	False
calor	False
mamá	False
perspectiva	False
casa	False
querido	False
sesión	False
clave	False
definir	True
sonido	True
abandonar	False
obligado	True
sexual	False
feliz	False
aplicar	False
aparato	False
consistir	False
ropa	False
posterior	False
oído	True
eléctrico	True
estrella	True
titular	True
habitual	True
rato	False
respeto	False
hallar	False
cárcel	True
famoso	True
parlamentario	False
literatura	False
comportamiento	True
edición	True
asamblea	False
musical	False
convertido	False
órgano	False
enemigo	False
inferior	False
amenaza	True
artístico	False
signo	False
cuidado	True
preparar	True
división	False
loco	False
bolsa	False
fin	False
colocar	False
muchacho	False
fotografía	True
audiencia	True
preocupación	True
opción	False
repetir	True
seco	True
actualidad	False
laboral	True
expresar	False
recoger	False
constitucional	False
acudir	False
requerir	False
leche	True
interesante	True
desear	False
individual	False
recibido	False
costumbre	False
añadir	False
regresar	True
parque	False
accidente	True
carga	False
informar	False
británico	False
lector	False
deportivo	True
decidido	False
categoría	True
banda	True
deporte	True
espectáculo	True
frecuente	False
explicación	False
dedicar	False
falso	False
importar	False
medicina	True
agencia	False
semejante	False
enfrentar	True
permanente	False
relativo	False
foto	False
simplemente	False
adquirir	False
aceite	True
situado	False
fig	False
género	True
inicial	False
cubierto	False
haber	False
margen	False
lluvia	True
posible	False
sorpresa	True
tensión	False
huelga	True
prácticamente	False
imponer	True
alianza	True
publicado	True
gobernador	True
manifestar	True
tomado	False
recién	True
fórmula	False
habitante	True
conclusión	False
ausencia	False
denuncia	True
concepción	False
daño	False
escaso	False
dimensión	False
gol	True
llevado	False
compra	False
grito	True
efectivo	True
concluir	False
frontera	True
madera	True
elegido	False
gritar	True
solicitar	False
velocidad	True
argumento	True
acontecimiento	False
contribuir	False
tamaño	False
pecho	True
jardín	True
tío	False
regla	True
estatal	False
temor	True
letra	True
construir	True
independencia	True
hombro	True
impresión	False
esencial	True
salón	False
célula	True
probablemente	False
revelar	False
mejorar	False
martes	True
obligación	True
supremo	False
enseñanza	True
formado	False
cliente	True
insistir	True
ruido	True
posteriormente	False
cocina	True
máquina	True
misión	True
interpretación	False
síntoma	True
igualmente	False
protagonista	True
acompañado	False
estación	False
montaña	True
reina	True
parecido	False
identidad	False
aparte	False
hacienda	False
encargado	False
experto	True
anual	False
significativo	False
enviar	True
auténtico	True
olvidar	True
contestar	False
partida	False
canción	False
acompañar	False
unido	False
revolucionario	True
disco	True
pacto	True
funcionamiento	True
pintor	False
comprobar	True
reserva	True
aparición	False
excepción	False
registro	True
sustancia	True
protesta	True
sección	True
ideal	False
existente	False
incremento	True
liga	True
costo	True
lectura	True
componente	False
católico	False
distribución	False
suma	True
aprender	False
avance	False
sede	True
plata	True
liberal	False
estadounidense	True
jueves	True
portavoz	True
crítico	False
concentración	True
publicar	True
bello	False
huevo	True
incluido	True
punta	False
situar	False
continuación	False
confirmar	False
dado	True
chico	False
gas	True
obrero	False
federación	False
bien	False
asistir	False
fe	True
romper	True
lanzar	True
índice	True
preparado	True
ser	True
interesar	False
filosofía	True
marino	True
colombiano	False
introducir	False
amar	False
luna	False
facultad	False
postura	False
asesinato	False
virtud	False
excelente	False
presentación	True
comprar	True
ayudar	True
discusión	False
significado	False
localidad	False
acaso	False
acuerdo	True
búsqueda	True
crimen	False
occidental	True
vaso	False
testigo	True
socio	False
cuello	True
espejo	True
resolución	True
meter	False
labio	True
guardar	True
indio	False
ciclo	True
logrado	False
cita	False
notable	False
matrimonio	True
cristiano	True
compuesto	True
código	False
generalmente	False
caída	True
barco	True
desarrollado	False
misterio	False
convenio	False
creado	False
faltar	False
porcentaje	False
controlar	False
intervenir	False
acercar	False
nacido	False
reducción	False
culpa	True
sentado	False
batalla	True
comentario	True
mental	False
miércoles	True
pregunta	True
espectador	False
colaboración	True
mente	False
sentencia	True
educativo	True
consideración	False
múltiple	False
coincidir	False
chileno	True
decreto	True
recuperar	False
pasión	False
dueño	True
obligar	False
establecimiento	False
únicamente	False
entrega	False
asumir	False
triste	True
vuelto	False
intenso	False
desconocido	False
hermoso	True
literario	True
funcionar	True
plan	False
juventud	False
caliente	True
campesino	True
pendiente	True
organizado	False
inicio	True
inmediatamente	False
círculo	False
paisaje	False
automóvil	True
rueda	False
femenino	False
publicación	True
firme	False
equilibrio	True
ruso	True
presidencial	False
aprovechar	False
sencillo	True
ocurrido	True
integración	False
perfectamente	False
útil	True
desaparecer	True
recuperación	True
ánimo	True
calificar	True
composición	True
perfecto	False
petición	True
hogar	True
sonrisa	True
chica	True
fruto	False
preso	True
mandar	False
claramente	False
vuelo	False
tabla	False
terrorista	False
horno	False
depresión	True
policial	False
cuenta	False
peligroso	False
patria	False
corrupción	True
belleza	True
prisión	False
especialista	False
cadáver	True
auto	False
autónomo	True
sindical	False
esquema	False
conservar	True
papá	False
rasgo	False
plato	False
segundo	False
admitir	False
relato	False
tráfico	True
transformación	True
ordenar	True
modificación	True
potencia	True
atentado	False
azúcar	False
reflexión	False
pista	False
agregar	False
interesado	False
realización	False
gobierno	True
muchacha	False
clínico	False
resistencia	False
coronel	False
reconocimiento	False
universal	False
playa	True
observación	True
investigador	True
despertar	True
moneda	True
concierto	True
alegría	True
religión	True
silla	True
ejemplar	False
poesía	True
salario	True
seguramente	False
caminar	True
generar	False
fijar	True
municipio	True
clima	True
mando	True
conseguir	False
publicidad	False
eficaz	False
nervioso	False
alcance	True
capitán	True
puente	True
brillante	True
latino	False
garantía	False
torre	True
sexo	False
ganado	False
cooperación	False
productor	True
radical	False
universitario	False
planeta	True
preferir	True
utilización	False
apertura	False
anuncio	False
solidaridad	False
sometido	False
mencionado	False
encontrado	False
consciente	False
americano	False
obtenido	False
tren	True
cultivo	True
atender	False
senador	True
dulce	True
conseguido	False
telefónico	False
acusación	True
emoción	True
liberación	True
capa	False
rama	False
acusado	True
lento	False
escala	False
disciplina	False
conde	True
renunciar	False
alcohol	True
cubrir	False
extraordinario	True
consulta	True
contexto	True
curioso	False
diplomático	True
juzgado	False
rival	False
exportación	True
exceso	True
raro	True
borde	False
avanzar	False
hambre	True
regular	False
retirar	False
elaboración	False
débil	False
costar	False
tranquilo	False
vicepresidente	True
tía	True
pausa	True
aventura	True
bastar	False
hueso	True
proceder	False
alternativo	False
columna	True
paro	False
intensidad	True
exigencia	True
madrugada	False
rápidamente	False
invitado	True
poema	False
símbolo	False
desnudo	False
entorno	False
registrar	False
incorporar	False
motor	True
tiro	False
proporción	True
amarillo	True
cristal	False
amistad	True
procedente	False
turismo	True
impulso	True
cantar	False
aclarar	False
meta	True
ajeno	False
editorial	True
viajar	False
dominio	False
presunto	False
ensayo	True
nuevamente	False
reducido	True
núcleo	True
coger	False
completamente	False
madrileño	True
propietario	True
recientemente	False
roca	False
dependencia	True
elegir	False
despacho	False
salvar	True
variedad	False
adoptar	False
tienda	True
conservador	True
organizar	False
dibujo	True
mezcla	False
periodo	True
geografía	True
entregar	False
moda	False
festival	True
colonia	False
taza	True
coste	True
príncipe	False
seno	True
apartado	False
rechazar	False
mejora	False
terrible	True
usuario	True
traje	False
ilusión	False
productivo	False
nuclear	True
secretaría	True
ácido	False
tejido	True
gubernamental	False
convenir	False
gana	False
honor	False
placer	False
continuo	False
infantil	False
griego	True
escalera	True
analizar	True
diente	True
consejero	True
variable	False
terminado	False
amiga	False
fiel	False
evidencia	False
instrucción	False
inmenso	False
favorable	False
totalidad	True
aprobado	False
anciano	False
agricultura	True
contemporáneo	False
lesión	True
emisión	False
inteligencia	False
baño	True
bandera	True
vital	True
apuntar	False
olor	True
cerebro	True
preparación	False
basado	False
abuelo	False
risa	True
botella	True
bomba	False
obispo	True
global	True
informativo	False
absolutamente	False
contemplar	False
instancia	False
polvo	False
humor	True
enfrentamiento	False
conformar	False
naturalmente	False
fracaso	True
ceremonia	True
soviético	False
creciente	False
efectuar	False
violento	False
caracterizar	False
fila	False
delegado	False
regreso	False
proteína	True
déficit	True
quitar	True
suave	False
valer	False
solar	True
reconocido	False
diseño	True
suceso	False
galería	True
cumbre	True
correcto	False
testimonio	True
potencial	False
provincial	True
merecer	False
planteamiento	False
fundamentalmente	False
gloria	False
compartir	False
universo	True
escanda	False
alteración	False
secundario	False
definitivamente	True
teórico	False
extender	False
concesión	True
prima	True
recorrido	True
bloque	True
ejercer	False
llorar	False
oreja	True
comunicado	True
derrota	True
colección	True
amante	True
cierre	True
lejano	False
combate	True
definición	True
escolar	False
retrato	False
ambiental	True
formal	True
dosis	False
exclusivamente	False
embajador	True
muro	True
idioma	False
rodilla	False
inflación	True
residencia	False
soledad	True
eficacia	True
respectivamente	False
garantizar	False
rural	True
impacto	False
peruano	True
tender	False
fábrica	True
facilidad	True
ocupado	True
denominado	False
exactamente	False
autonomía	False
comentar	False
nacionalista	True
agrícola	False
especializado	False
eje	True
celebrado	False
asistencia	False
líquido	True
probable	True
duración	False
defensor	True
petróleo	False
invierno	False
laboratorio	True
tecnológico	False
encuesta	True
venezolano	True
nacimiento	True
pedido	False
preocupar	False
nariz	True
kilo	False
inútil	True
extensión	False
bar	True
tesis	True
afirmación	True
desaparecido	True
pantalla	True
paseo	False
administrativo	False
facilitar	False
implicar	False
ideológico	False
atractivo	True
visitar	False
cálculo	False
ejecución	True
episodio	False
incidente	False
oy	False
químico	False
plantear	False
tirar	False
imperio	True
convencido	True
ruta	False
imaginación	True
estabilidad	True
castellano	False
adolescente	True
tarjeta	True
orgullo	True
músico	True
reflejar	False
sonreír	False
reflejo	True
fruta	False
emisora	False
limpio	True
visitante	True
condenado	False
abundante	False
distrito	False
claridad	False
estímulo	True
redacción	True
solicitud	True
canto	True
estético	False
empresarial	False
novedad	False
cura	False
beber	False
hierro	False
riqueza	True
grasa	True
sonar	False
senado	True
promedio	False
temporal	False
cometido	False
patio	True
otan	True
tropa	False
consumidor	True
nube	False
mencionar	False
integrado	True
académico	False
hipótesis	True
sólido	True
cruzar	True
árabe	True
músculo	True
orquesta	True
monte	False
diagnóstico	False
expectativa	False
rechazo	False
colega	True
pesado	False
ilegal	True
limitar	False
restaurante	True
respectivo	False
supuesto	False
romano	True
excesivo	True
institucional	False
sacerdote	True
retirado	True
distinguir	True
progreso	True
remedio	True
vegetal	False
piloto	True
fortuna	True
aeropuerto	True
abuela	False
marcado	True
camión	False
rendimiento	True
templo	True
adulto	False
republicano	True
subrayar	False
sanción	True
difusión	True
cucharada	True
mantenimiento	False
latinoamericano	False
estrecho	True
pobreza	True
bolsillo	False
prestigio	False
patrón	False
transición	True
uniforme	True
cumplimiento	True
cantante	True
gris	True
pensión	True
avenida	False
lentamente	False
satisfacción	True
medicamento	False
mentira	True
paquete	False
viaje	True
dictadura	True
comunitario	False
salto	True
vigente	False
indígena	False
cáncer	True
hilo	True
descenso	False
entusiasmo	True
ideología	True
recuerdo	False
iniciado	False
variación	False
explotación	False
manejo	True
judío	True
imaginar	True
asiento	True
aprobación	True
aprobar	False
acusar	True
luchar	False
representado	False
conveniente	False
mediado	False
candidatura	True
rumor	True
acordar	False
torneo	False
parcial	True
universidad	True
enseñar	True
polémica	False
particularmente	False
atmósfera	True
pasillo	True
descubierto	False
conductor	True
estadio	False
infección	True
efectivamente	False
circulación	True
separar	False
sospecha	False
aficionado	True
rincón	False
campeón	False
manifiesto	False
feria	True
exponer	False
trato	False
trastorno	False
taller	True
hábito	False
sanitario	False
ingrediente	False
humanidad	True
fácilmente	False
conceder	True
poderoso	False
infancia	True
sensible	False
obstáculo	False
rayo	True
pasado	False
rumbo	False
verso	True
ejemplo	True
decisivo	False
legislación	False
plástico	True
magistrado	False
limitación	False
campeonato	True
operar	False
tela	False
demostrado	False
justificar	False
pájaro	False
promesa	True
sierra	False
alimentación	True
esquina	False
expansión	False
exclusivo	False
vacaciones	False
alcanzado	False
clasificación	False
reloj	True
banca	False
concejal	True
ingeniero	True
corredor	True
arena	True
anteriormente	False
comandante	True
cotidiano	False
contradicción	True
homenaje	True
gravedad	True
limitado	False
importación	True
espectacular	False
mero	False
baja	True
litro	False
sensibilidad	False
lágrima	False
estancia	True
héroe	True
profundidad	False
emitir	False
anunciado	False
autonómico	False
disminuir	True
expediente	False
tabaco	True
renta	True
concurso	False
nave	False
angustia	False
directivo	False
restante	False
terrorismo	True
cigarrillo	True
trasladar	False
sacrificio	True
evaluación	True
felicidad	True
modalidad	False
oscuridad	True
aportación	False
culpable	True
describir	False
virus	True
caballero	True
incapaz	True
previamente	False
combinación	False
partidario	False
destacado	False
permiso	True
vivido	False
cena	False
raza	True
ampliación	False
noble	False
sufrido	False
fino	False
orilla	False
teniente	False
viajero	True
vencer	False
equivalente	False
corona	False
incendio	True
llave	True
dignidad	False
depósito	True
crónica	False
docente	False
fantasma	True
defecto	False
biblioteca	True
militante	True
humo	True
firmar	False
espacial	False
ancho	True
cartel	False
cuerda	False
cuota	False
fresco	False
precisar	False
ópera	True
continuidad	True
cualidad	False
pantalón	True
cuadrado	True
tonelada	True
igual	False
dama	False
gen	True
comprensión	False
metal	True
logro	True
convocatoria	True
profesión	True
regalo	True
plante	False
entrenamiento	True
requisito	False
gato	False
bebida	False
coalición	True
descanso	True
promoción	True
aprendizaje	True
identificar	False
continente	True
tarifa	False
síntesis	True
ligero	True
evento	True
arquitectura	True
visible	False
aislado	False
integrante	False
mineral	False
orientación	True
destrucción	False
bancario	False
primavera	True
confusión	True
huella	True
proporcionar	False
financiación	True
panorama	False
guerrillero	False
permitido	True
relativamente	False
disponible	False
celebración	True
ordenador	True
disparo	True
anoche	False
cabello	True
disminución	False
vinculado	False
separado	False
oculto	False
inquietud	True
afuerar	False
milagro	True
curiosidad	True
mediodía	True
arco	True
circuito	False
placa	False
creador	False
absurdo	False
ernesto	False
embajada	True
patrimonio	True
proteger	False
mérito	False
juvenil	False
fantasía	True
construido	False
carecer	False
onda	False
palma	False
adelantar	False
sueldo	False
centenar	True
compositor	True
desaparición	True
colaborador	False
gira	False
aéreo	False
sumar	True
precedente	True
maniobra	False
semilla	True
aceptado	False
investigar	True
cinta	True
temer	False
criminal	False
genético	False
pensado	False
programación	True
prever	False
estable	True
durar	False
definido	False
sorprender	False
integrar	False
inocente	True
dios	True
aliado	False
estructural	False
conexión	True
cobrar	False
mandato	True
mapa	False
creencia	True
oriental	False
verdadero	False
beso	True
suficientemente	False
consenso	True
necesariamente	False
eterno	True
fama	True
casado	True
emperador	True
mecánico	True
intérprete	True
curva	False
harina	True
aportar	False
igualdad	False
avanzado	True
varón	False
pecado	True
sabor	True
oeste	True
posesión	False
vídeo	False
pata	False
delegación	False
mito	False
bolívar	True
fundamento	False
israelí	True
lateral	False
copia	False
carro	True
setenta	False
agresión	True
leve	False
legislativo	False
reglamento	False
suizo	False
primario	False
vigor	False
lujo	False
corresponsal	True
asesino	False
percepción	True
león	True
fijo	False
ala	True
perro	True
rigor	False
recorrer	False
escultura	True
estadística	True
plaza	True
prestar	True
digno	False
ubicado	False
vigilancia	True
excepcional	False
sucedido	True
dominante	False
archivo	True
esencia	False
variado	False
rebelde	True
exacto	True
geográfico	False
bonito	False
eliminar	False
brasileño	False
guerrilla	False
interpretar	False
trámite	True
medir	False
adicional	True
marcar	False
tramo	False
horario	False
trozo	False
dormido	False
cortar	True
denunciar	True
caído	False
visual	True
dieta	True
firmado	False
comerciante	True
asesor	False
narcotráfico	False
asistente	False
xx	False
dinámica	False
arquitecto	True
apreciar	True
electrónico	False
siquiera	False
préstamo	True
turno	False
manejar	False
constituido	False
calma	True
intercambio	True
conservación	True
combustible	True
enviado	True
odio	True
olvidado	False
pescado	True
examen	False
gobernante	True
abuso	True
registrado	False
jugado	False
zapato	False
multitud	False
precisión	True
monetario	True
rodear	False
imprescindible	False
revisión	False
gota	False
artificial	True
baile	True
secuencia	True
aporte	True
derivado	True
entrenador	True
esfera	True
ángulo	False
verdaderamente	False
queja	True
complicado	True
estimar	False
ave	True
previsión	False
profundamente	False
danza	True
ética	True
ruptura	True
identificación	True
castigo	True
percibir	True
mortal	False
tel	False
sucesivo	True
separación	True
herramienta	True
perfil	True
recto	True
apariencia	True
respaldo	False
masculino	True
península	True
violación	True
pacífico	False
horizonte	True
bienestar	True
ciego	True
vitamina	True
párrafo	True
aparentemente	False
condena	True
lección	False
detención	True
camisa	True
tragedia	True
aspiración	False
japonés	True
transformar	False
alternativa	True
comparación	True
tve	True
rodeado	False
sustituir	True
masivo	False
favorecer	True
desgracia	True
privilegio	True
participante	True
voluntario	True
ciertamente	False
sano	False
contaminación	True
íntimo	False
terrestre	False
elevar	False
ligeramente	False
humedad	True
inconveniente	True
queso	True
grano	False
autobús	True
medalla	False
ola	False
tristeza	True
lado	False
delicado	False
